,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,F1,07/08/10,Auxerre,Lorient,2,2,1,1,11,10,6,2,3,3,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F1,07/08/10,Lens,Nancy,1,2,0,1,17,19,6,6,3,1,0,1,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,F1,07/08/10,Lyon,Monaco,0,0,0,0,16,9,5,4,2,3,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,F1,07/08/10,Marseille,Caen,1,2,0,0,16,12,3,2,2,3,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,F1,07/08/10,Nice,Valenciennes,0,0,0,0,10,11,2,1,0,3,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,F1,07/08/10,Paris SG,St Etienne,3,1,2,1,19,14,6,5,2,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,F1,07/08/10,Rennes,Lille,1,1,1,0,20,14,5,5,3,3,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,F1,07/08/10,Sochaux,Arles,2,1,1,1,14,10,6,1,2,4,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,F1,07/08/10,Toulouse,Brest,2,0,1,0,9,9,4,1,3,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F1,08/08/10,Montpellier,Bordeaux,1,0,0,0,9,8,3,1,5,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,F1,14/08/10,Arles,Lens,0,1,0,0,11,10,3,4,1,0,0,0,A,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
