,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,E0,18/08/12,Arsenal,Sunderland,0,0,0,0,14,3,4,2,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,E0,18/08/12,Fulham,Norwich,5,0,2,0,11,4,9,2,0,0,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,E0,18/08/12,Newcastle,Tottenham,2,1,0,0,6,12,4,6,2,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,E0,18/08/12,QPR,Swansea,0,5,0,1,20,12,11,8,2,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,E0,18/08/12,Reading,Stoke,1,1,0,1,9,6,3,3,2,4,0,1,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,E0,18/08/12,West Brom,Liverpool,3,0,1,0,15,14,10,7,1,4,0,1,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,E0,18/08/12,West Ham,Aston Villa,1,0,1,0,8,10,4,6,0,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,E0,19/08/12,Man City,Southampton,3,2,1,0,20,9,15,6,1,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,E0,19/08/12,Wigan,Chelsea,0,2,0,2,12,5,4,3,2,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,E0,20/08/12,Everton,Man United,1,0,0,0,16,12,7,7,1,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,E0,22/08/12,Chelsea,Reading,4,2,1,2,23,7,11,5,0,2,0,0,H,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
11,E0,25/08/12,Aston Villa,Everton,1,3,0,3,7,19,3,11,1,0,1,0,A,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
12,E0,25/08/12,Chelsea,Newcastle,2,0,2,0,11,11,6,5,1,0,0,0,H,2.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
13,E0,25/08/12,Man United,Fulham,3,2,3,1,20,14,11,11,0,1,0,0,H,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0
14,E0,25/08/12,Norwich,QPR,1,1,1,1,13,6,4,4,0,2,0,0,D,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,E0,25/08/12,Southampton,Wigan,0,2,0,0,14,12,9,8,0,0,0,0,A,-1.0,-1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,E0,25/08/12,Swansea,West Ham,3,0,2,0,10,7,7,6,2,4,0,0,H,5.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
17,E0,25/08/12,Tottenham,West Brom,1,1,0,0,18,10,10,5,1,2,0,0,D,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0
18,E0,26/08/12,Liverpool,Man City,2,2,1,0,15,11,8,5,1,0,0,0,D,-3.0,-3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
19,E0,26/08/12,Stoke,Arsenal,0,0,0,0,7,16,4,6,2,0,0,0,D,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
20,E0,01/09/12,Man City,QPR,3,1,1,0,19,9,12,5,2,1,0,0,H,0.5,-0.5,0.0,4.0,2.5,1.0,1.0,0.0,0.0,-2.5,2.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0
21,E0,01/09/12,Swansea,Sunderland,2,2,1,2,14,4,10,3,1,1,1,0,D,4.0,-1.0,0.0,6.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
22,E0,01/09/12,Tottenham,Norwich,1,1,0,0,15,10,9,4,1,0,1,0,D,-0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.5,2.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0
23,E0,01/09/12,West Brom,Everton,2,0,0,0,14,12,8,5,1,4,0,0,H,1.5,-1.5,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.5,0.5,0.0,6.0,2.0,2.0,0.0,0.0,1.0
