,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,SC0,05/08/17,Celtic,Hearts,4,1,1,0,17,4,7,3,1,3,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SC0,05/08/17,Dundee,Ross County,1,2,0,1,13,14,6,5,1,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SC0,05/08/17,Hibernian,Partick,3,1,2,1,12,6,6,3,2,3,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SC0,05/08/17,Kilmarnock,St Johnstone,1,2,0,1,12,8,4,2,1,4,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SC0,06/08/17,Aberdeen,Hamilton,2,0,1,0,17,5,7,3,1,3,0,1,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,SC0,06/08/17,Motherwell,Rangers,1,2,1,1,10,15,2,3,4,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,SC0,11/08/17,Partick,Celtic,0,1,0,1,3,17,1,6,1,1,0,0,A,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0
7,SC0,12/08/17,Hamilton,Dundee,3,0,2,0,13,11,7,4,1,3,0,0,H,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,SC0,12/08/17,Kilmarnock,Hearts,0,1,0,1,8,9,3,4,3,2,1,1,A,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.0,-3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,SC0,12/08/17,Rangers,Hibernian,2,3,1,2,12,13,2,4,6,3,1,0,A,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
10,SC0,12/08/17,Ross County,Aberdeen,1,2,1,1,5,13,3,7,3,1,0,0,A,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
11,SC0,12/08/17,St Johnstone,Motherwell,4,1,2,1,9,11,7,3,1,0,0,3,H,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,SC0,19/08/17,Aberdeen,Dundee,2,1,1,0,10,9,6,1,3,1,0,0,H,1.5,-0.5,0.0,6.0,2.0,2.0,0.0,0.0,1.0,-2.0,-1.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0
13,SC0,19/08/17,Hibernian,Hamilton,1,3,0,0,15,18,9,8,0,2,0,0,A,1.5,-0.5,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.5,2.5,0.5,3.0,1.5,1.0,0.0,1.0,1.0
14,SC0,19/08/17,Kilmarnock,Celtic,0,2,0,1,3,15,0,6,2,0,0,0,A,-1.0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,0.0,2.0,-1.0,0.0,6.0,2.5,2.0,0.0,0.0,1.0
15,SC0,19/08/17,Motherwell,Ross County,2,0,0,0,7,11,3,3,2,2,0,1,H,-2.0,-1.0,1.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,3.0,1.5,1.0,0.0,1.0,0.0
16,SC0,19/08/17,Rangers,Hearts,0,0,0,0,10,7,2,0,2,1,0,0,D,0.0,-1.0,0.5,3.0,2.0,1.0,0.0,1.0,0.0,-1.0,2.0,0.5,3.0,1.0,1.0,0.0,1.0,1.0
17,SC0,19/08/17,St Johnstone,Partick,1,0,1,0,7,6,3,3,0,2,0,0,H,2.0,1.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,-1.5,0.5,0.0,0.0,0.5,0.0,0.0,2.0,0.0
18,SC0,26/08/17,Celtic,St Johnstone,1,1,0,1,31,7,11,3,2,3,0,0,D,2.0,0.0,0.0,9.0,2.3333333333333335,3.0,0.0,0.0,2.0,1.6666666666666667,-0.33333333333333326,0.0,9.0,2.3333333333333335,3.0,0.0,0.0,1.0
