Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Lopez F.,Behrend T.,33.0,88.0,900.0,461.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Spadea V.,Santoro F.,73.0,65.0,515.0,580.0,6.0,3.0,0.0,6.0,2.0,6.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Benneteau J.,Daniel M.,162.0,95.0,255.0,429.0,6.0,2.0,6.0,1.0,3.0,0.0,,,,,2.0,0.0,1.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Vanek J.,Robredo T.,97.0,19.0,425.0,1490.0,4.0,6.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Massu N.,Simon G.,61.0,123.0,600.0,365.0,6.0,7.0,2.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,2.0,3.0,0.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Blake J.,Acasuso J.,22.0,45.0,1390.0,768.0,6.0,2.0,6.0,3.0,4.0,6.0,7.0,6.0,,,3.0,1.0,1.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Youzhny M.,Malisse X.,42.0,39.0,795.0,836.0,5.0,7.0,7.0,5.0,4.0,6.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Johansson T.,Saulnier C.,13.0,89.0,1645.0,460.0,6.0,1.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Henman T.,Tursunov D.,36.0,53.0,870.0,690.0,7.0,5.0,3.0,6.0,4.0,6.0,5.0,7.0,,,1.0,3.0,0.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Mello R.,Muller G.,131.0,71.0,323.0,538.0,7.0,5.0,2.0,6.0,7.0,6.0,6.0,7.0,0.0,6.0,2.0,3.0,0.0
Australian Open,16/01/06,Grand Slam,Outdoor,Hard,1st Round,Lammer M.,Roddick A.,220.0,3.0,163.0,3085.0,4.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Federer R.,Istomin D.,1.0,195.0,6725.0,198.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Coria G.,Hanescu V.,9.0,38.0,2175.0,856.0,6.0,4.0,1.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Horna L.,Monfils G.,81.0,27.0,492.0,1129.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Marach O.,Hrbaty D.,125.0,15.0,360.0,1540.0,6.0,3.0,6.0,4.0,2.0,6.0,1.0,6.0,3.0,6.0,2.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Marin J.A.,Luzzi F.,108.0,186.0,395.0,209.0,1.0,6.0,4.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Goldstein P.,Djokovic N.,68.0,76.0,567.0,502.0,6.0,2.0,1.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Minar I.,Luczak P.,102.0,139.0,413.0,304.0,6.0,7.0,6.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Norman D.,Fleishman Z.,104.0,236.0,404.0,150.0,6.0,4.0,7.0,6.0,5.0,7.0,0.0,6.0,6.0,3.0,3.0,2.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Rochus O.,Llodra M.,29.0,141.0,1045.0,298.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Phau B.,Berlocq C.,91.0,75.0,454.0,504.0,6.0,4.0,7.0,6.0,2.0,6.0,7.0,6.0,,,3.0,1.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Levy H.,Kim K.,218.0,99.0,165.0,416.0,4.0,6.0,4.0,6.0,0.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Volandri F.,Healey N.,32.0,240.0,910.0,148.0,2.0,6.0,3.0,6.0,,,,,,,0.0,2.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Gasquet R.,Haas T.,16.0,41.0,1511.0,825.0,2.0,6.0,5.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Davydenko N.,Karlovic I.,5.0,67.0,2355.0,575.0,7.0,5.0,4.0,6.0,3.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Andreev I.,Almagro N.,26.0,111.0,1215.0,392.0,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Arthurs W.,Pashanski B.,100.0,77.0,416.0,502.0,3.0,6.0,4.0,6.0,6.0,4.0,6.0,7.0,,,1.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Monaco J.,Lisnard J.R.,85.0,109.0,477.0,393.0,4.0,6.0,6.0,2.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Murray A.,Chela J.I.,62.0,51.0,593.0,695.0,1.0,6.0,3.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Vik R.,Hewitt L.,58.0,6.0,612.0,2330.0,4.0,6.0,6.0,2.0,7.0,5.0,6.0,7.0,3.0,6.0,2.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Delic A.,Starace P.,173.0,105.0,224.0,403.0,7.0,5.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Lee H.T.,Mayer F.,112.0,69.0,386.0,544.0,4.0,6.0,1.0,6.0,6.0,4.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Vliegen K.,Rochus C.,84.0,43.0,481.0,795.0,6.0,3.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Kiefer N.,Srichaphan P.,25.0,50.0,1215.0,705.0,6.0,7.0,4.0,6.0,7.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Tipsarevic J.,Seppi A.,137.0,56.0,309.0,672.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Ascione T.,Mirnyi M.,93.0,34.0,440.0,890.0,3.0,6.0,6.0,3.0,1.0,6.0,7.0,6.0,0.0,6.0,2.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Adaktusson J.,Sanguinetti D.,265.0,44.0,133.0,779.0,6.0,7.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Clement A.,Mathieu P.H.,64.0,48.0,583.0,713.0,3.0,6.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Gonzalez F.,Bogomolov A.,12.0,202.0,1655.0,184.0,6.0,4.0,6.0,7.0,3.0,6.0,7.0,6.0,5.0,7.0,2.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Snobel P.,Sluiter R.,217.0,103.0,167.0,407.0,4.0,6.0,6.0,2.0,2.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Carlsen K.,Verdasco F.,63.0,30.0,590.0,925.0,6.0,7.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Ferrero J.C.,Zib T.,17.0,70.0,1500.0,544.0,7.0,5.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,17/01/06,Grand Slam,Outdoor,Hard,1st Round,Grosjean S.,Philippoussis M.,28.0,165.0,1080.0,243.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Ljubicic I.,Kohlschreiber P.,8.0,79.0,2180.0,500.0,7.0,5.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Ginepri R.,Gremelmayr D.,18.0,177.0,1495.0,218.0,6.0,2.0,7.0,5.0,4.0,6.0,3.0,6.0,3.0,6.0,2.0,3.0,0.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Stepanek R.,Baghdatis M.,20.0,54.0,1440.0,684.0,4.0,6.0,3.0,6.0,6.0,3.0,6.0,0.0,5.0,7.0,2.0,3.0,0.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Gaudio G.,Burgsmuller L.,10.0,143.0,2050.0,295.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Ferrer D.,Bracciali D.,14.0,80.0,1635.0,498.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Santoro F.,Pavel A.,65.0,82.0,580.0,485.0,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Benneteau J.,Garcia-Lopez G.,162.0,110.0,255.0,393.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Ancic M.,Hernych J.,21.0,90.0,1390.0,455.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Wang Y.T.,Nieminen J.,98.0,24.0,423.0,1230.0,2.0,6.0,6.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Lopez F.,Muller G.,33.0,71.0,900.0,538.0,6.0,2.0,6.0,4.0,6.0,7.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Faurel J.C.,Blake J.,203.0,22.0,183.0,1390.0,6.0,2.0,1.0,6.0,4.0,6.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Moodie W.,Roddick A.,60.0,3.0,603.0,3085.0,5.0,7.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Berdych T.,Simon G.,23.0,123.0,1250.0,365.0,3.0,6.0,2.0,6.0,6.0,4.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Tursunov D.,Robredo T.,53.0,19.0,690.0,1490.0,6.0,7.0,6.0,3.0,6.0,7.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Johansson T.,Malisse X.,13.0,39.0,1645.0,836.0,6.0,3.0,3.0,6.0,7.0,5.0,4.0,6.0,6.0,3.0,3.0,2.0,1.0
Australian Open,18/01/06,Grand Slam,Outdoor,Hard,2nd Round,Wawrinka S.,Nalbandian D.,46.0,4.0,735.0,2370.0,4.0,6.0,6.0,3.0,4.0,6.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Rochus O.,Luczak P.,29.0,139.0,1045.0,304.0,7.0,6.0,4.0,6.0,1.0,6.0,7.0,6.0,1.0,6.0,2.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Davydenko N.,Kim K.,5.0,99.0,2355.0,416.0,4.0,6.0,6.0,0.0,6.0,3.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Verdasco F.,Vliegen K.,30.0,84.0,925.0,481.0,6.0,3.0,2.0,6.0,6.0,7.0,5.0,7.0,,,1.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Sanguinetti D.,Mirnyi M.,44.0,34.0,779.0,890.0,5.0,7.0,3.0,6.0,6.0,4.0,6.0,7.0,,,1.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Andreev I.,Sluiter R.,26.0,103.0,1215.0,407.0,3.0,6.0,6.0,3.0,7.0,6.0,2.0,6.0,6.0,2.0,3.0,2.0,1.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Luzzi F.,Coria G.,186.0,9.0,209.0,2175.0,6.0,7.0,4.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Hrbaty D.,Norman D.,15.0,104.0,1540.0,404.0,6.0,2.0,7.0,5.0,5.0,7.0,4.0,6.0,10.0,8.0,3.0,2.0,1.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Federer R.,Mayer F.,1.0,69.0,6725.0,544.0,6.0,1.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,1.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Monaco J.,Grosjean S.,85.0,28.0,477.0,1080.0,4.0,6.0,3.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Kiefer N.,Pashanski B.,25.0,77.0,1215.0,502.0,4.0,6.0,6.0,1.0,6.0,4.0,6.0,1.0,,,3.0,1.0,1.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Phau B.,Horna L.,91.0,81.0,454.0,492.0,3.0,6.0,2.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Delic A.,Healey N.,173.0,240.0,224.0,148.0,4.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Ferrero J.C.,Tipsarevic J.,17.0,137.0,1500.0,309.0,6.0,3.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,1.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Mathieu P.H.,Bogomolov A.,48.0,202.0,713.0,184.0,6.0,0.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Goldstein P.,Haas T.,68.0,41.0,567.0,825.0,0.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/06,Grand Slam,Outdoor,Hard,2nd Round,Chela J.I.,Hewitt L.,51.0,6.0,695.0,2330.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,20/01/06,Grand Slam,Outdoor,Hard,3rd Round,Gaudio G.,Santoro F.,10.0,65.0,2050.0,580.0,3.0,6.0,2.0,6.0,7.0,5.0,6.0,1.0,4.0,6.0,2.0,3.0,0.0
Australian Open,20/01/06,Grand Slam,Outdoor,Hard,3rd Round,Ferrer D.,Ancic M.,14.0,21.0,1635.0,1390.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,20/01/06,Grand Slam,Outdoor,Hard,3rd Round,Gremelmayr D.,Baghdatis M.,177.0,54.0,218.0,684.0,2.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,20/01/06,Grand Slam,Outdoor,Hard,3rd Round,Benneteau J.,Roddick A.,162.0,3.0,255.0,3085.0,1.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,20/01/06,Grand Slam,Outdoor,Hard,3rd Round,Nalbandian D.,Nieminen J.,4.0,24.0,2370.0,1230.0,2.0,6.0,6.0,3.0,6.0,2.0,7.0,5.0,,,3.0,1.0,1.0
Australian Open,20/01/06,Grand Slam,Outdoor,Hard,3rd Round,Simon G.,Johansson T.,123.0,13.0,365.0,1645.0,3.0,6.0,2.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,20/01/06,Grand Slam,Outdoor,Hard,3rd Round,Ljubicic I.,Lopez F.,8.0,33.0,2180.0,900.0,7.0,5.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,1.0
Australian Open,20/01/06,Grand Slam,Outdoor,Hard,3rd Round,Blake J.,Robredo T.,22.0,19.0,1390.0,1490.0,3.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,21/01/06,Grand Slam,Outdoor,Hard,3rd Round,Mathieu P.H.,Horna L.,48.0,81.0,713.0,492.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,21/01/06,Grand Slam,Outdoor,Hard,3rd Round,Coria G.,Grosjean S.,9.0,28.0,2175.0,1080.0,2.0,6.0,2.0,6.0,6.0,3.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,21/01/06,Grand Slam,Outdoor,Hard,3rd Round,Hrbaty D.,Andreev I.,15.0,26.0,1540.0,1215.0,1.0,6.0,6.0,4.0,6.0,3.0,2.0,6.0,6.0,4.0,3.0,2.0,1.0
Australian Open,21/01/06,Grand Slam,Outdoor,Hard,3rd Round,Chela J.I.,Vliegen K.,51.0,84.0,695.0,481.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,21/01/06,Grand Slam,Outdoor,Hard,3rd Round,Haas T.,Luczak P.,41.0,139.0,825.0,304.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,21/01/06,Grand Slam,Outdoor,Hard,3rd Round,Ferrero J.C.,Kiefer N.,17.0,25.0,1500.0,1215.0,3.0,6.0,2.0,6.0,7.0,5.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,21/01/06,Grand Slam,Outdoor,Hard,3rd Round,Davydenko N.,Healey N.,5.0,240.0,2355.0,148.0,6.0,2.0,5.0,7.0,6.0,4.0,7.0,5.0,,,3.0,1.0,1.0
Australian Open,21/01/06,Grand Slam,Outdoor,Hard,3rd Round,Federer R.,Mirnyi M.,1.0,34.0,6725.0,890.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,22/01/06,Grand Slam,Outdoor,Hard,4th Round,Baghdatis M.,Roddick A.,54.0,3.0,684.0,3085.0,6.0,4.0,1.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,22/01/06,Grand Slam,Outdoor,Hard,4th Round,Nalbandian D.,Robredo T.,4.0,19.0,2370.0,1490.0,6.0,3.0,6.0,0.0,2.0,6.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,22/01/06,Grand Slam,Outdoor,Hard,4th Round,Santoro F.,Ferrer D.,65.0,14.0,580.0,1635.0,6.0,4.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,1.0
Australian Open,22/01/06,Grand Slam,Outdoor,Hard,4th Round,Ljubicic I.,Johansson T.,8.0,13.0,2180.0,1645.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,23/01/06,Grand Slam,Outdoor,Hard,4th Round,Chela J.I.,Kiefer N.,51.0,25.0,695.0,1215.0,6.0,7.0,3.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,23/01/06,Grand Slam,Outdoor,Hard,4th Round,Davydenko N.,Hrbaty D.,5.0,15.0,2355.0,1540.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,2.0,6.0,3.0,3.0,2.0,1.0
Australian Open,23/01/06,Grand Slam,Outdoor,Hard,4th Round,Mathieu P.H.,Grosjean S.,48.0,28.0,713.0,1080.0,5.0,7.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,23/01/06,Grand Slam,Outdoor,Hard,4th Round,Federer R.,Haas T.,1.0,41.0,6725.0,825.0,6.0,4.0,6.0,0.0,3.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,1.0
Australian Open,24/01/06,Grand Slam,Outdoor,Hard,Quarterfinals,Nalbandian D.,Santoro F.,4.0,65.0,2370.0,580.0,7.0,5.0,6.0,0.0,6.0,0.0,,,,,3.0,0.0,1.0
Australian Open,24/01/06,Grand Slam,Outdoor,Hard,Quarterfinals,Baghdatis M.,Ljubicic I.,54.0,8.0,684.0,2180.0,6.0,4.0,6.0,2.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
Australian Open,25/01/06,Grand Slam,Outdoor,Hard,Quarterfinals,Grosjean S.,Kiefer N.,28.0,25.0,1080.0,1215.0,3.0,6.0,6.0,0.0,4.0,6.0,7.0,6.0,6.0,8.0,2.0,3.0,0.0
Australian Open,25/01/06,Grand Slam,Outdoor,Hard,Quarterfinals,Federer R.,Davydenko N.,1.0,5.0,6725.0,2355.0,6.0,4.0,3.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.0
