Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Mayer F.,Bautista R.,527.0,20.0,63.0,1750.0,3.0,6.0,1.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Dzumhur D.,Youzhny M.,88.0,68.0,601.0,720.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,1.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Soeda G.,Kohlschreiber P.,92.0,28.0,575.0,1285.0,1.0,6.0,0.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Ymer E.,Rosol L.,175.0,43.0,283.0,1035.0,2.0,6.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Baghdatis M.,Karlovic I.,59.0,25.0,832.0,1330.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Federer R.,Falla A.,2.0,109.0,9235.0,485.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Ilhan M.,Wawrinka S.,81.0,9.0,647.0,3845.0,3.0,6.0,2.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Granollers M.,Bachinger M.,57.0,124.0,845.0,431.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Andujar P.,Ramos-Vinolas A.,42.0,63.0,1050.0,780.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Coppejans K.,Mahut N.,107.0,116.0,494.0,469.0,3.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Sijsling I.,Gulbis E.,166.0,29.0,311.0,1275.0,4.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Nishikori K.,Mathieu P.H.,5.0,125.0,5220.0,429.0,6.0,3.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Gonzalez M.,Lajovic D.,114.0,67.0,471.0,730.0,3.0,6.0,3.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Johnson S.,Garcia-Lopez G.,56.0,24.0,850.0,1335.0,6.0,3.0,6.0,3.0,6.0,7.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Lindell C.,Tsonga J.W.,214.0,15.0,225.0,2045.0,1.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,24/05/15,Grand Slam,Outdoor,Clay,1st Round,Sela D.,Kukushkin M.,91.0,58.0,580.0,842.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Bemelmans R.,Becker B.,95.0,48.0,546.0,965.0,3.0,6.0,7.0,6.0,6.0,2.0,6.0,7.0,2.0,6.0,2.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Stepanek R.,Dodig I.,129.0,119.0,422.0,466.0,5.0,7.0,6.0,3.0,6.0,4.0,6.0,1.0,,,3.0,1.0,1.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Fognini F.,Ito T.,27.0,106.0,1295.0,494.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Delbonis F.,Monaco J.,82.0,35.0,627.0,1170.0,7.0,6.0,2.0,6.0,1.0,6.0,7.0,6.0,2.0,6.0,2.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Nishioka Y.,Berdych T.,146.0,4.0,360.0,5230.0,0.0,6.0,5.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Klizan M.,Tiafoe F.,36.0,287.0,1170.0,168.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Cuevas P.,Groth S.,23.0,72.0,1502.0,691.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,3.0,,,3.0,1.0,1.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Lopez F.,Gabashvili T.,12.0,74.0,2280.0,677.0,3.0,6.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Berankis R.,Stakhovsky S.,93.0,54.0,573.0,894.0,2.0,6.0,5.0,7.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Daniel T.,Verdasco F.,168.0,34.0,303.0,1180.0,3.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Elias G.,Paire B.,152.0,71.0,342.0,698.0,7.0,5.0,3.0,6.0,6.0,4.0,4.0,6.0,2.0,6.0,2.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Vanni L.,Tomic B.,102.0,26.0,505.0,1320.0,3.0,6.0,6.0,3.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Thiem D.,Bedene A.,31.0,75.0,1225.0,668.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,1.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Simon G.,Pouille L.,13.0,90.0,2210.0,581.0,3.0,6.0,6.0,1.0,6.0,2.0,6.0,4.0,,,3.0,1.0,1.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Krajinovic F.,Goffin D.,99.0,18.0,527.0,1835.0,6.0,3.0,2.0,6.0,6.0,7.0,1.0,6.0,,,1.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Golubev A.,Robredo T.,135.0,19.0,386.0,1755.0,6.0,3.0,1.0,6.0,5.0,7.0,3.0,6.0,,,1.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Young D.,Giraldo S.,52.0,64.0,910.0,755.0,4.0,6.0,5.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Bellucci T.,Matosevic M.,40.0,100.0,1065.0,526.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,25/05/15,Grand Slam,Outdoor,Clay,1st Round,Kokkinakis T.,Basilashvili N.,84.0,160.0,619.0,323.0,3.0,6.0,6.0,4.0,7.0,6.0,6.0,2.0,,,3.0,1.0,1.0
