Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Paire B.,Lajovic D.,49.0,40.0,1384.0,1565.0,3.0,6.0,5.0,7.0,6.0,2.0,4.0,6.0,,,1.0,3.0,0.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Daniel T.,Bagnis F.,109.0,80.0,744.0,913.0,3.0,6.0,3.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Schwartzman D.,Berankis R.,14.0,96.0,2980.0,818.0,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Anderson K.,Vesely J.,77.0,90.0,948.0,865.0,7.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,3.0,2.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Monteiro T.,Evans D.,93.0,27.0,831.0,2074.0,3.0,6.0,7.0,6.0,4.0,6.0,1.0,6.0,,,1.0,3.0,0.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Zapata Miralles B.,Lopez F.,116.0,97.0,702.0,813.0,5.0,7.0,7.0,6.0,4.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Laaksonen H.,Millman J.,130.0,43.0,613.0,1480.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Humbert U.,Gojowczyk P.,26.0,141.0,2090.0,563.0,6.0,1.0,1.0,6.0,2.0,6.0,7.0,5.0,4.0,6.0,2.0,3.0,0.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Auger-Aliassime F.,Donskoy E.,15.0,152.0,2828.0,498.0,7.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Kohlschreiber P.,Cilic M.,115.0,36.0,716.0,1650.0,6.0,7.0,6.0,7.0,6.0,2.0,6.0,1.0,2.0,0.0,2.0,2.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Rublev A.,Karlovic I.,7.0,221.0,6400.0,309.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Martinez P.,Duckworth J.,75.0,68.0,950.0,1004.0,4.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,3.0,2.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Garin C.,Gombos N.,19.0,111.0,2510.0,740.0,6.0,3.0,4.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,1.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Kukushkin M.,Andujar P.,129.0,74.0,614.0,970.0,6.0,3.0,6.0,4.0,4.0,6.0,4.0,6.0,2.0,6.0,2.0,3.0,0.0
US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,Isner J.,Nakashima B.,22.0,84.0,2238.0,893.0,6.0,7.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
