Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Melzer G.,De Minaur A.,87.0,301.0,648.0,164.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,7.0,1.0,6.0,2.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Almagro N.,Chardy J.,42.0,72.0,1040.0,705.0,0.0,4.0,,,,,,,,,0.0,0.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Dzumhur D.,Troicki V.,78.0,35.0,694.0,1225.0,4.0,6.0,4.0,6.0,6.0,2.0,6.0,2.0,3.0,6.0,2.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Estrella Burgos V.,Bedene A.,103.0,109.0,586.0,547.0,7.0,6.0,7.0,5.0,0.0,6.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Mahut N.,Harrison R.,41.0,82.0,1085.0,664.0,3.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Kuznetsov An.,5.0,45.0,5010.0,1015.0,5.0,7.0,6.0,1.0,6.0,4.0,6.0,7.0,6.0,2.0,3.0,2.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Garcia-Lopez G.,Zverev M.,74.0,50.0,700.0,894.0,3.0,6.0,6.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Querrey S.,Halys Q.,32.0,155.0,1355.0,379.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Berdych T.,Vanni L.,10.0,157.0,3060.0,373.0,6.0,1.0,,,,,,,,,1.0,0.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Tomic B.,Bellucci T.,27.0,62.0,1420.0,771.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Lu Y.H.,Rublev A.,60.0,152.0,786.0,383.0,6.0,4.0,3.0,6.0,6.0,7.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Isner J.,Kravchuk K.,19.0,88.0,1850.0,642.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Janowicz J.,Cilic M.,273.0,7.0,186.0,3605.0,6.0,4.0,6.0,4.0,2.0,6.0,2.0,6.0,3.0,6.0,2.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Jaziri M.,Soeda G.,56.0,139.0,824.0,431.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Murray A.,Marchenko I.,1.0,95.0,12560.0,624.0,7.0,5.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Robert S.,Lajovic D.,55.0,94.0,854.0,627.0,3.0,6.0,3.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Schwartzman D.,22.0,54.0,1780.0,867.0,3.0,6.0,3.0,6.0,0.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Lacko L.,Ramos-Vinolas A.,121.0,26.0,486.0,1435.0,4.0,6.0,7.0,5.0,1.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Mannarino A.,Khachanov K.,61.0,52.0,781.0,875.0,4.0,6.0,6.0,3.0,6.0,7.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Lorenzi P.,Duckworth J.,43.0,107.0,1033.0,557.0,6.0,4.0,7.0,6.0,6.0,7.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Mathieu P.H.,Seppi A.,75.0,89.0,700.0,635.0,4.0,6.0,6.0,7.0,7.0,6.0,5.0,7.0,,,1.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Fratangelo B.,Rubin N.,113.0,200.0,519.0,274.0,7.0,6.0,5.0,7.0,6.0,3.0,2.0,6.0,2.0,6.0,2.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Bublik A.,Pouille L.,207.0,16.0,268.0,2131.0,6.0,0.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Granollers M.,Sela D.,38.0,67.0,1123.0,731.0,7.0,5.0,3.0,6.0,2.0,6.0,0.0,6.0,,,1.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Bagnis F.,Evans D.,65.0,51.0,739.0,886.0,6.0,7.0,3.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Tsonga J.W.,Monteiro T.,12.0,83.0,2505.0,664.0,6.0,1.0,6.0,3.0,6.0,7.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Herbert P.H.,Sock J.,73.0,20.0,705.0,1810.0,4.0,6.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Johnson S.,Delbonis F.,30.0,44.0,1390.0,1030.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
