Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,De Bakker T.,Patience O.,50.0,294.0,858.0,145.0,6.0,4.0,5.0,7.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Mello R.,Cilic M.,90.0,12.0,575.0,2945.0,1.0,6.0,6.0,3.0,3.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Fognini F.,Massu N.,92.0,91.0,570.0,571.0,6.0,1.0,3.0,6.0,2.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,1.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Przysiezny M.,Youzhny M.,94.0,14.0,565.0,2375.0,1.0,6.0,0.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Falla A.,Tipsarevic J.,70.0,43.0,705.0,940.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Recouderc L.,Soderling R.,171.0,7.0,275.0,4755.0,0.0,6.0,2.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Schuettler R.,Garcia-Lopez G.,79.0,40.0,622.0,965.0,5.0,7.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Montanes A.,Galvani S.,34.0,281.0,1325.0,160.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Gulbis E.,Benneteau J.,28.0,38.0,1494.0,1024.0,4.0,6.0,2.0,6.0,0.0,1.0,,,,,0.0,2.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Brands D.,Tsonga J.W.,88.0,10.0,577.0,3185.0,6.0,4.0,3.0,6.0,2.0,6.0,7.0,6.0,5.0,7.0,2.0,3.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Kubot L.,Ouanna J.,52.0,128.0,850.0,397.0,6.0,7.0,7.0,6.0,2.0,6.0,4.0,6.0,,,1.0,3.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Devvarman S.,Chiudinelli M.,108.0,68.0,473.0,715.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,6.0,2.0,3.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Robert S.,Kamke T.,65.0,157.0,724.0,307.0,0.0,6.0,4.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Roger-Vasselin E.,Anderson K.,124.0,93.0,406.0,567.0,1.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,1.0,3.0,2.0,1.0
French Open,23/05/10,Grand Slam,Outdoor,Clay,1st Round,Sweeting R.,Chela J.I.,116.0,54.0,438.0,837.0,0.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Hajek J.,Wawrinka S.,75.0,24.0,637.0,1600.0,1.0,6.0,3.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Paire B.,Rochus O.,216.0,62.0,217.0,776.0,6.0,3.0,6.0,7.0,4.0,6.0,5.0,7.0,,,1.0,3.0,0.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Lorenzi P.,Beck A.,95.0,74.0,564.0,645.0,6.0,4.0,3.0,6.0,2.0,6.0,2.0,6.0,,,1.0,3.0,0.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Gimeno-Traver D.,Tursunov D.,98.0,143.0,538.0,355.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Isner J.,Golubev A.,19.0,77.0,1880.0,633.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Dent T.,Lapentti N.,102.0,129.0,499.0,395.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Lopez F.,Reister J.,31.0,165.0,1420.0,296.0,1.0,6.0,6.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Berdych T.,Aguilar J.,17.0,226.0,2115.0,205.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Ball C.,Petzschner P.,132.0,39.0,391.0,1020.0,6.0,3.0,7.0,6.0,2.0,6.0,5.0,7.0,7.0,9.0,3.0,2.0,1.0
French Open,24/05/10,Grand Slam,Outdoor,Clay,1st Round,Federer R.,Luczak P.,1.0,71.0,10030.0,691.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.0
