Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Coria F.,Raonic M.,92.0,14.0,785.0,2630.0,3.0,6.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Novak D.,Mannarino A.,98.0,36.0,752.0,1561.0,2.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Ruusuvuori E.,Monfils G.,86.0,11.0,816.0,2860.0,3.0,6.0,6.0,4.0,7.0,5.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Millman J.,Moutet C.,39.0,71.0,1421.0,928.0,4.0,6.0,7.0,6.0,6.0,3.0,2.0,6.0,3.0,6.0,2.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Lu Y.,Opelka R.,1009.0,38.0,10.0,1422.0,3.0,6.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Sousa P.,Wawrinka S.,107.0,18.0,701.0,2365.0,3.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Bolt A.,Gombos N.,166.0,89.0,400.0,797.0,6.0,2.0,6.0,2.0,4.0,6.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Martinez P.,Nishioka Y.,87.0,58.0,810.0,1062.0,6.0,7.0,6.0,1.0,6.0,1.0,6.0,1.0,,,3.0,1.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Fritz T.,Ramos-Vinolas A.,31.0,46.0,1695.0,1210.0,7.0,6.0,3.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Fucsovics M.,Polmans M.,55.0,126.0,1072.0,546.0,4.0,6.0,6.0,3.0,6.0,1.0,6.0,7.0,6.0,3.0,3.0,2.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Kukushkin M.,Thiem D.,90.0,3.0,796.0,9125.0,6.0,7.0,2.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Mager G.,Karatsev A.,96.0,114.0,770.0,642.0,3.0,6.0,3.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Majchrzak K.,Kecmanovic M.,109.0,41.0,690.0,1353.0,2.0,6.0,4.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Giron M.,Zverev A.,75.0,7.0,889.0,5615.0,7.0,6.0,6.0,7.0,3.0,6.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Bublik A.,Bedene A.,45.0,57.0,1220.0,1065.0,6.0,4.0,7.0,5.0,5.0,7.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Paire B.,Gerasimov E.,29.0,79.0,1738.0,854.0,2.0,6.0,6.0,2.0,6.0,7.0,5.0,7.0,,,1.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Duckworth J.,Dzumhur D.,105.0,120.0,721.0,572.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Vesely J.,Coppejans K.,68.0,178.0,958.0,368.0,6.0,4.0,3.0,6.0,6.0,7.0,6.0,3.0,6.0,3.0,3.0,2.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Humbert U.,Uchiyama Y.,34.0,106.0,1671.0,701.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Muller A.,Londero J.I.,210.0,83.0,305.0,832.0,4.0,6.0,6.0,3.0,6.0,0.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Carreno Busta P.,42.0,16.0,1345.0,2585.0,5.0,7.0,6.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Tiafoe F.,Travaglia S.,64.0,60.0,1005.0,1024.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Dimitrov G.,Cilic M.,21.0,43.0,2260.0,1325.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Koepfer D.,Dellien H.,70.0,112.0,931.0,646.0,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Lajovic D.,Stakhovsky S.,27.0,200.0,1785.0,332.0,5.0,7.0,6.0,4.0,6.0,3.0,5.0,7.0,6.0,4.0,3.0,2.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Auger-Aliassime F.,Stebe C.M.,19.0,129.0,2346.0,539.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Ymer E.,Schwartzman D.,205.0,9.0,314.0,3480.0,6.0,7.0,4.0,6.0,6.0,2.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Sugita Y.,Tomic B.,104.0,233.0,723.0,253.0,6.0,3.0,1.0,6.0,1.0,4.0,,,,,1.0,1.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Ferreira Silva F.,Kyrgios N.,185.0,47.0,356.0,1190.0,4.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Cressy M.,Daniel T.,172.0,118.0,389.0,591.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Djokovic N.,61.0,1.0,1020.0,12030.0,3.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Sinner J.,Shapovalov D.,32.0,12.0,1694.0,2830.0,6.0,3.0,3.0,6.0,2.0,6.0,6.0,4.0,4.0,6.0,2.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Torpegaard M.,Harris L.,188.0,91.0,350.0,793.0,6.0,4.0,3.0,6.0,2.0,6.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Mcdonald M.,Cecchinato M.,192.0,82.0,345.0,838.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Monteiro T.,Martin A.,74.0,103.0,894.0,734.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,O Connell C.,Struff J.L.,121.0,37.0,568.0,1495.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Coric B.,Pella G.,25.0,44.0,1855.0,1310.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Alcaraz C.,Van De Zandschulp B.,141.0,151.0,484.0,461.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Ymer M.,Hurkacz H.,95.0,30.0,775.0,1735.0,3.0,6.0,6.0,3.0,3.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Hanfmann Y.,Rublev A.,102.0,8.0,736.0,4429.0,3.0,6.0,3.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Goffin D.,Popyrin A.,15.0,113.0,2600.0,643.0,6.0,3.0,4.0,6.0,7.0,6.0,6.0,7.0,3.0,6.0,2.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Khachanov K.,Vukic A.,20.0,196.0,2290.0,341.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Bautista Agut R.,Albot R.,13.0,85.0,2710.0,817.0,7.0,6.0,0.0,6.0,4.0,6.0,6.0,7.0,,,1.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Seppi A.,72.0,108.0,927.0,699.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Krajinovic F.,Haase R.,33.0,197.0,1673.0,340.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Halys Q.,Andujar P.,207.0,59.0,310.0,1044.0,4.0,6.0,5.0,7.0,5.0,7.0,,,,,0.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Nagal S.,Berankis R.,144.0,73.0,480.0,909.0,2.0,6.0,5.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Pospisil V.,Medvedev D.,63.0,4.0,1013.0,8715.0,2.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Lopez F.,Tu L.,65.0,,998.0,,6.0,7.0,6.0,4.0,7.0,6.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Sonego L.,Querrey S.,35.0,52.0,1588.0,1085.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Basilashvili N.,Paul T.,40.0,53.0,1405.0,1080.0,4.0,6.0,6.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Nadal R.,Djere L.,2.0,56.0,9850.0,1068.0,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Laaksonen H.,Caruso S.,139.0,78.0,492.0,863.0,2.0,6.0,4.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,Troicki V.,Mmoh M.,202.0,177.0,326.0,368.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,7.0,5.0,7.0,2.0,3.0,0.0
Australian Open,09/02/2021,Grand Slam,Outdoor,Hard,1st Round,De Minaur A.,Sandgren T.,23.0,51.0,2065.0,1091.0,7.0,5.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,1.0
