Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Roitman S.,Robredo T.,83.0,9.0,484.0,2100.0,3.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Volandri F.,Capdeville P.,34.0,115.0,872.0,360.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Guccione C.,Economidis K.,99.0,146.0,422.0,301.0,7.0,6.0,4.0,6.0,4.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Vassallo-Arguello M.,Falla A.,60.0,111.0,603.0,371.0,6.0,3.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Chela J.I.,Santoro F.,21.0,55.0,1275.0,621.0,6.0,7.0,6.0,0.0,6.0,3.0,6.0,3.0,,,3.0,1.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Rochus O.,Monfils G.,47.0,52.0,730.0,657.0,6.0,4.0,4.0,6.0,2.0,6.0,6.0,3.0,1.0,6.0,2.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Delic A.,Ferrero J.C.,69.0,20.0,552.0,1355.0,7.0,6.0,3.0,6.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Daniel M.,Roger-Vasselin E.,174.0,144.0,245.0,307.0,1.0,6.0,1.0,4.0,,,,,,,0.0,1.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Montcourt M.,Becker B.,130.0,43.0,335.0,744.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Haehnel J.,Verdasco F.,186.0,51.0,221.0,695.0,6.0,4.0,2.0,6.0,2.0,6.0,0.0,6.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Mahut N.,Gasquet R.,107.0,13.0,395.0,1900.0,3.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Llodra M.,Devilder N.,87.0,91.0,475.0,457.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Lee H.T.,Nalbandian D.,42.0,18.0,766.0,1415.0,2.0,6.0,1.0,6.0,6.0,3.0,3.0,6.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Almagro N.,Gimelstob J.,38.0,150.0,810.0,287.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Lopez F.,Nieminen J.,73.0,23.0,546.0,1170.0,2.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,di Mauro A.,Tursunov D.,135.0,24.0,321.0,1150.0,3.0,6.0,4.0,6.0,6.0,3.0,3.0,6.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Udomchoke D.,Vliegen K.,103.0,74.0,408.0,544.0,2.0,6.0,4.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Grosjean S.,Baghdatis M.,62.0,19.0,593.0,1375.0,3.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Montanes A.,Soderling R.,50.0,28.0,715.0,965.0,7.0,6.0,4.0,1.0,,,,,,,1.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Eysseric J.,Patience O.,820.0,129.0,15.0,337.0,1.0,6.0,6.0,3.0,2.0,6.0,4.0,6.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Andreev I.,Roddick A.,125.0,3.0,340.0,2930.0,3.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Horna L.,Massu N.,82.0,49.0,485.0,715.0,4.0,6.0,5.0,7.0,6.0,3.0,7.0,6.0,2.0,6.0,2.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Dlouhy L.,Kohlschreiber P.,96.0,32.0,429.0,890.0,2.0,6.0,6.0,3.0,5.0,7.0,6.0,4.0,15.0,17.0,2.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Mirnyi M.,Hewitt L.,54.0,16.0,635.0,1540.0,3.0,6.0,1.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Calleri A.,Zabaleta M.,29.0,88.0,955.0,473.0,4.0,6.0,7.0,6.0,6.0,7.0,5.0,7.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Henman T.,Gulbis E.,53.0,84.0,650.0,481.0,4.0,6.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Gaudio G.,Gicquel M.,72.0,41.0,550.0,776.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Pashanski B.,Navarro-Pastor I.,178.0,102.0,237.0,417.0,6.0,7.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Hrbaty D.,Ulihrach B.,27.0,199.0,1038.0,205.0,2.0,6.0,7.0,5.0,7.0,6.0,4.0,6.0,3.0,6.0,2.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Bjorkman J.,Luczak P.,39.0,127.0,805.0,340.0,6.0,7.0,5.0,7.0,6.0,3.0,6.0,3.0,6.0,1.0,3.0,2.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Recouderc L.,Querrey S.,306.0,67.0,115.0,557.0,7.0,6.0,2.0,6.0,6.0,0.0,6.0,7.0,6.0,3.0,3.0,2.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Hajek J.,Johansson T.,100.0,79.0,418.0,524.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Pless K.,Lu Y.H.,81.0,104.0,499.0,408.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Stepanek R.,Gonzalez F.,58.0,5.0,610.0,2810.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Spadea V.,Simon G.,66.0,56.0,565.0,620.0,6.0,2.0,4.0,6.0,4.0,6.0,3.0,6.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Mathieu P.H.,Mayer F.,40.0,37.0,800.0,818.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Del Potro J.M.,Nadal R.,59.0,2.0,608.0,5225.0,5.0,7.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Blake J.,Karlovic I.,8.0,85.0,2180.0,479.0,6.0,4.0,4.0,6.0,5.0,7.0,5.0,7.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Kendrick R.,Brzezicki J.P.,86.0,134.0,478.0,323.0,1.0,6.0,6.0,3.0,2.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,29/05/07,Grand Slam,Outdoor,Clay,1st Round,Kunitsyn I.,Serra F.,90.0,77.0,458.0,525.0,3.0,6.0,0.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,1st Round,Ginepri R.,Hartfield D.,48.0,89.0,720.0,465.0,4.0,6.0,6.0,1.0,7.0,5.0,4.0,6.0,2.0,6.0,2.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,1st Round,Berdych T.,Garcia-Lopez G.,12.0,64.0,2020.0,579.0,5.0,7.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,1st Round,Bracciali D.,Ferrer D.,110.0,14.0,372.0,1725.0,1.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,1st Round,Gabashvili T.,Cipolla F.,76.0,227.0,533.0,171.0,6.0,7.0,3.0,6.0,2.0,5.0,,,,,0.0,2.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,1st Round,Djokovic N.,Giraldo S.,6.0,123.0,2810.0,341.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,1st Round,Guzman J.P.,Hernandez O.,106.0,61.0,405.0,594.0,6.0,7.0,0.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,1st Round,Seppi A.,Moya C.,95.0,26.0,429.0,1080.0,1.0,6.0,6.0,3.0,3.0,6.0,6.0,2.0,0.0,6.0,2.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Safin M.,Tipsarevic J.,25.0,80.0,1095.0,501.0,4.0,6.0,4.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Vliegen K.,Gasquet R.,74.0,13.0,544.0,1900.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Economidis K.,Robredo T.,146.0,9.0,301.0,2100.0,4.0,6.0,5.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Canas G.,Bolelli S.,22.0,75.0,1272.0,538.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Almagro N.,Llodra M.,38.0,87.0,810.0,475.0,6.0,2.0,2.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,2.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Davydenko N.,Eschauer W.,4.0,93.0,2840.0,442.0,7.0,5.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Youzhny M.,Lapentti N.,15.0,65.0,1685.0,568.0,6.0,3.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Koubek S.,Ferrero J.C.,70.0,20.0,552.0,1355.0,4.0,6.0,5.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Monaco J.,Melzer J.,35.0,30.0,860.0,920.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Vassallo-Arguello M.,Volandri F.,60.0,34.0,603.0,872.0,6.0,7.0,5.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Navarro-Pastor I.,Nalbandian D.,102.0,18.0,417.0,1415.0,5.0,7.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Starace P.,Berlocq C.,57.0,97.0,619.0,424.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Chela J.I.,Monfils G.,21.0,52.0,1275.0,657.0,6.0,3.0,3.0,6.0,3.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Stepanek R.,Roger-Vasselin E.,58.0,144.0,610.0,307.0,6.0,3.0,1.0,6.0,6.0,0.0,4.0,6.0,4.0,6.0,2.0,3.0,0.0
French Open,30/05/07,Grand Slam,Outdoor,Clay,2nd Round,Ascione T.,Federer R.,168.0,1.0,257.0,7515.0,1.0,6.0,2.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Gaudio G.,Hewitt L.,72.0,16.0,550.0,1540.0,6.0,4.0,6.0,3.0,2.0,6.0,4.0,6.0,2.0,6.0,2.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Recouderc L.,Djokovic N.,306.0,6.0,115.0,2810.0,3.0,6.0,6.0,3.0,3.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Pless K.,Baghdatis M.,81.0,19.0,499.0,1375.0,5.0,7.0,3.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Zabaleta M.,Patience O.,88.0,129.0,473.0,337.0,5.0,7.0,3.0,6.0,6.0,3.0,6.0,2.0,4.0,6.0,2.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Ulihrach B.,Hajek J.,199.0,100.0,205.0,418.0,6.0,1.0,2.0,6.0,6.0,7.0,6.0,3.0,2.0,6.0,2.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Nieminen J.,Montcourt M.,23.0,130.0,1170.0,335.0,6.0,1.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Brzezicki J.P.,Garcia-Lopez G.,134.0,64.0,323.0,579.0,7.0,6.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,1.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Ljubicic I.,Wawrinka S.,7.0,44.0,2260.0,740.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,3.0,,,3.0,1.0,1.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Karlovic I.,Bjorkman J.,85.0,39.0,479.0,805.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,7.0,3.0,6.0,2.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Kohlschreiber P.,Hernandez O.,32.0,61.0,890.0,594.0,6.0,7.0,1.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Ferrer D.,Hartfield D.,14.0,89.0,1725.0,465.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Montanes A.,Gulbis E.,50.0,84.0,715.0,481.0,6.0,1.0,6.0,2.0,1.0,6.0,7.0,6.0,,,3.0,1.0,1.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Cipolla F.,Nadal R.,227.0,2.0,171.0,5225.0,2.0,6.0,1.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Serra F.,Moya C.,77.0,26.0,525.0,1080.0,4.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,31/05/07,Grand Slam,Outdoor,Clay,2nd Round,Verdasco F.,Tursunov D.,51.0,24.0,695.0,1150.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,2nd Round,Simon G.,Mathieu P.H.,56.0,40.0,620.0,800.0,6.0,3.0,4.0,6.0,1.0,6.0,6.0,7.0,,,1.0,3.0,0.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,2nd Round,Massu N.,Andreev I.,49.0,125.0,715.0,340.0,3.0,6.0,6.0,3.0,3.0,6.0,5.0,7.0,,,1.0,3.0,0.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,3rd Round,Ferrero J.C.,Youzhny M.,20.0,15.0,1355.0,1685.0,7.0,6.0,6.0,7.0,2.0,6.0,2.0,6.0,,,1.0,3.0,0.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,3rd Round,Federer R.,Starace P.,1.0,57.0,7515.0,619.0,6.0,2.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,1.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,3rd Round,Monaco J.,Roger-Vasselin E.,35.0,144.0,860.0,307.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,3rd Round,Davydenko N.,Llodra M.,4.0,87.0,2840.0,475.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,3rd Round,Monfils G.,Nalbandian D.,52.0,18.0,657.0,1415.0,6.0,7.0,7.0,5.0,4.0,6.0,6.0,7.0,,,1.0,3.0,0.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,3rd Round,Ljubicic I.,Volandri F.,7.0,34.0,2260.0,872.0,4.0,6.0,7.0,6.0,6.0,4.0,3.0,6.0,4.0,6.0,2.0,3.0,0.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,3rd Round,Robredo T.,Tipsarevic J.,9.0,80.0,2100.0,501.0,6.0,3.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,1.0
French Open,01/06/07,Grand Slam,Outdoor,Clay,3rd Round,Vliegen K.,Canas G.,74.0,22.0,544.0,1272.0,2.0,6.0,2.0,6.0,6.0,2.0,3.0,6.0,,,1.0,3.0,0.0
French Open,02/06/07,Grand Slam,Outdoor,Clay,3rd Round,Hernandez O.,Bjorkman J.,61.0,39.0,594.0,805.0,7.0,6.0,3.0,6.0,0.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,02/06/07,Grand Slam,Outdoor,Clay,3rd Round,Mathieu P.H.,Andreev I.,40.0,125.0,800.0,340.0,6.0,7.0,0.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,02/06/07,Grand Slam,Outdoor,Clay,3rd Round,Baghdatis M.,Hajek J.,19.0,100.0,1375.0,418.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,1.0
French Open,02/06/07,Grand Slam,Outdoor,Clay,3rd Round,Moya C.,Brzezicki J.P.,26.0,134.0,1080.0,323.0,6.0,1.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,1.0
French Open,02/06/07,Grand Slam,Outdoor,Clay,3rd Round,Djokovic N.,Patience O.,6.0,129.0,2810.0,337.0,7.0,6.0,2.0,6.0,3.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,1.0
French Open,02/06/07,Grand Slam,Outdoor,Clay,3rd Round,Nadal R.,Montanes A.,2.0,50.0,5225.0,715.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,02/06/07,Grand Slam,Outdoor,Clay,3rd Round,Hewitt L.,Nieminen J.,16.0,23.0,1540.0,1170.0,1.0,6.0,6.0,3.0,7.0,5.0,6.0,2.0,,,3.0,1.0,1.0
French Open,02/06/07,Grand Slam,Outdoor,Clay,3rd Round,Verdasco F.,Ferrer D.,51.0,14.0,695.0,1725.0,4.0,6.0,7.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,1.0
French Open,03/06/07,Grand Slam,Outdoor,Clay,4th Round,Volandri F.,Robredo T.,34.0,9.0,872.0,2100.0,2.0,6.0,5.0,7.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,03/06/07,Grand Slam,Outdoor,Clay,4th Round,Federer R.,Youzhny M.,1.0,15.0,7515.0,1685.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,03/06/07,Grand Slam,Outdoor,Clay,4th Round,Canas G.,Monaco J.,22.0,35.0,1272.0,860.0,6.0,0.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,03/06/07,Grand Slam,Outdoor,Clay,4th Round,Nalbandian D.,Davydenko N.,18.0,4.0,1415.0,2840.0,3.0,6.0,6.0,7.0,6.0,3.0,6.0,7.0,,,1.0,3.0,0.0
French Open,04/06/07,Grand Slam,Outdoor,Clay,4th Round,Djokovic N.,Verdasco F.,6.0,51.0,2810.0,695.0,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,04/06/07,Grand Slam,Outdoor,Clay,4th Round,Bjorkman J.,Moya C.,39.0,26.0,805.0,1080.0,6.0,7.0,2.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
French Open,04/06/07,Grand Slam,Outdoor,Clay,4th Round,Hewitt L.,Nadal R.,16.0,2.0,1540.0,5225.0,3.0,6.0,1.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,04/06/07,Grand Slam,Outdoor,Clay,4th Round,Baghdatis M.,Andreev I.,19.0,125.0,1375.0,340.0,6.0,2.0,1.0,6.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
French Open,05/06/07,Grand Slam,Outdoor,Clay,Quarterfinals,Robredo T.,Federer R.,9.0,1.0,2100.0,7515.0,5.0,7.0,6.0,1.0,1.0,6.0,2.0,6.0,,,1.0,3.0,0.0
French Open,05/06/07,Grand Slam,Outdoor,Clay,Quarterfinals,Canas G.,Davydenko N.,22.0,4.0,1272.0,2840.0,5.0,7.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,06/06/07,Grand Slam,Outdoor,Clay,Quarterfinals,Djokovic N.,Andreev I.,6.0,125.0,2810.0,340.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,06/06/07,Grand Slam,Outdoor,Clay,Quarterfinals,Nadal R.,Moya C.,2.0,26.0,5225.0,1080.0,6.0,4.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,1.0
French Open,08/06/07,Grand Slam,Outdoor,Clay,Semifinals,Davydenko N.,Federer R.,4.0,1.0,2840.0,7515.0,5.0,7.0,6.0,7.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,08/06/07,Grand Slam,Outdoor,Clay,Semifinals,Djokovic N.,Nadal R.,6.0,2.0,2810.0,5225.0,5.0,7.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,10/06/07,Grand Slam,Outdoor,Clay,The Final,Federer R.,Nadal R.,1.0,2.0,7515.0,5225.0,3.0,6.0,6.0,4.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
