Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
French Open,28/05/06,Grand Slam,Outdoor,Clay,1st Round,Hartfield D.,Federer R.,157.0,1.0,265.0,7010.0,5.0,7.0,6.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,28/05/06,Grand Slam,Outdoor,Clay,1st Round,Carlsen K.,Henman T.,112.0,71.0,392.0,570.0,3.0,6.0,4.0,6.0,6.0,4.0,4.0,6.0,,,1.0,3.0,0.0
French Open,28/05/06,Grand Slam,Outdoor,Clay,1st Round,Moya C.,Marin J.A.,33.0,120.0,905.0,365.0,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,28/05/06,Grand Slam,Outdoor,Clay,1st Round,Wawrinka S.,Nalbandian D.,57.0,3.0,683.0,3065.0,2.0,6.0,6.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,28/05/06,Grand Slam,Outdoor,Clay,1st Round,Zib T.,Robredo T.,109.0,7.0,399.0,2020.0,4.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Santoro F.,Acasuso J.,51.0,29.0,777.0,1090.0,3.0,6.0,1.0,6.0,6.0,3.0,6.0,1.0,9.0,11.0,2.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Arthurs W.,Almagro N.,209.0,41.0,197.0,834.0,5.0,7.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Healey N.,Ancic M.,195.0,12.0,205.0,1710.0,3.0,6.0,6.0,4.0,6.0,7.0,1.0,6.0,,,1.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Berdych T.,Lopez F.,20.0,48.0,1390.0,790.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Srichaphan P.,Blake J.,39.0,8.0,845.0,1925.0,0.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Bozoljac I.,Pashanski B.,160.0,64.0,262.0,612.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Rusedski G.,Capdeville P.,42.0,125.0,830.0,355.0,3.0,6.0,1.0,6.0,6.0,4.0,6.0,7.0,,,1.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Spadea V.,Davydenko N.,72.0,6.0,570.0,2395.0,5.0,7.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Dlouhy L.,Vliegen K.,86.0,36.0,465.0,867.0,4.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Falla A.,Gimelstob J.,139.0,92.0,309.0,445.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Ferrero J.C.,Del Potro J.M.,27.0,140.0,1145.0,307.0,6.0,3.0,2.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Mayer F.,Galvani S.,78.0,158.0,538.0,264.0,6.0,4.0,0.0,6.0,6.0,7.0,6.0,3.0,5.0,7.0,2.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Wang Y.T.,Gasquet R.,91.0,40.0,450.0,835.0,4.0,6.0,1.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Karanusic R.,Gaudio G.,180.0,10.0,225.0,1745.0,2.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,di Mauro A.,Gicquel M.,81.0,115.0,509.0,378.0,5.0,7.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Pavel A.,Grosjean S.,84.0,21.0,494.0,1340.0,3.0,6.0,2.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Melzer J.,Kiefer N.,70.0,13.0,580.0,1590.0,6.0,7.0,3.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Silva J.,Kim K.,212.0,116.0,192.0,370.0,5.0,7.0,2.0,6.0,7.0,6.0,6.0,7.0,,,1.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Kohlschreiber P.,Marach O.,83.0,90.0,499.0,454.0,6.0,3.0,7.0,5.0,6.0,7.0,6.0,2.0,,,3.0,1.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Korolev E.,Seppi A.,151.0,69.0,283.0,586.0,6.0,4.0,2.0,6.0,3.0,6.0,7.0,5.0,6.0,1.0,3.0,2.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Moodie W.,Lapentti N.,74.0,129.0,560.0,342.0,6.0,4.0,6.0,7.0,6.0,7.0,7.0,6.0,2.0,6.0,2.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Massu N.,Malisse X.,35.0,37.0,885.0,856.0,6.0,1.0,7.0,5.0,1.0,6.0,4.0,6.0,9.0,7.0,3.0,2.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Mirnyi M.,Muller G.,49.0,66.0,785.0,605.0,6.0,3.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Nadal R.,Soderling R.,2.0,50.0,4545.0,778.0,6.0,2.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Saretta F.,Starace P.,89.0,77.0,457.0,542.0,6.0,7.0,2.0,6.0,6.0,4.0,7.0,6.0,6.0,3.0,3.0,2.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Sluiter R.,Nieminen J.,118.0,16.0,367.0,1480.0,6.0,2.0,7.0,6.0,2.0,1.0,,,,,2.0,0.0,1.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Llodra M.,Stepanek R.,122.0,11.0,361.0,1735.0,4.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Novak J.,Tursunov D.,101.0,34.0,415.0,900.0,2.0,6.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Goldstein P.,Vassallo-Arguello M.,58.0,181.0,668.0,225.0,2.0,6.0,0.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Pless K.,Volandri F.,143.0,55.0,299.0,716.0,4.0,6.0,6.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/06,Grand Slam,Outdoor,Clay,1st Round,Youzhny M.,Tuksar S.,43.0,166.0,830.0,253.0,6.0,3.0,6.0,3.0,3.0,6.0,6.0,0.0,,,3.0,1.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Portas A.,Baghdatis M.,85.0,19.0,481.0,1399.0,4.0,6.0,4.0,6.0,7.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Benneteau J.,Tipsarevic J.,95.0,104.0,437.0,412.0,6.0,2.0,6.0,4.0,5.0,7.0,6.0,3.0,,,3.0,1.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Chardy J.,Bjorkman J.,455.0,75.0,60.0,558.0,6.0,2.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Djokovic N.,Horna L.,63.0,46.0,627.0,802.0,6.0,3.0,5.0,0.0,,,,,,,1.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Ferrer D.,Garcia-Lopez G.,15.0,102.0,1505.0,414.0,7.0,5.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Safin M.,Gonzalez F.,53.0,9.0,745.0,1780.0,3.0,6.0,6.0,1.0,3.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Haas T.,Schuettler R.,25.0,73.0,1250.0,563.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Hernandez O.,Simon G.,131.0,47.0,337.0,791.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Hewitt L.,Hernych J.,14.0,96.0,1580.0,435.0,7.0,6.0,3.0,6.0,6.0,2.0,6.0,0.0,,,3.0,1.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Hrbaty D.,Roitman S.,24.0,117.0,1250.0,368.0,6.0,4.0,6.0,2.0,3.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Karlovic I.,Patience O.,52.0,132.0,771.0,333.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Sabau R.,Kindlmann D.,121.0,438.0,362.0,64.0,3.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Berlocq C.,Ljubicic I.,82.0,4.0,503.0,2610.0,2.0,6.0,0.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Martin A.,Roddick A.,68.0,5.0,589.0,2585.0,6.0,4.0,7.0,5.0,1.0,0.0,,,,,2.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Mathieu P.H.,Phau B.,32.0,62.0,920.0,629.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Monaco J.,van Gemerden M.,103.0,111.0,413.0,395.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Murray A.,Monfils G.,45.0,28.0,817.0,1100.0,4.0,6.0,7.0,6.0,6.0,1.0,2.0,6.0,1.0,6.0,2.0,3.0,0.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Montanes A.,Ginepri R.,105.0,17.0,411.0,1475.0,6.0,3.0,6.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Montcourt M.,Daniel M.,213.0,88.0,191.0,459.0,6.0,2.0,6.0,4.0,1.0,6.0,6.0,2.0,,,3.0,1.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Norman D.,Massa E.,110.0,561.0,396.0,39.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Ascione T.,Ramirez-Hidalgo R.,135.0,79.0,319.0,525.0,6.0,7.0,4.0,6.0,7.0,6.0,3.0,6.0,,,1.0,3.0,0.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Rochus C.,Johansson T.,76.0,18.0,555.0,1455.0,3.0,6.0,5.0,7.0,6.0,4.0,6.0,4.0,6.0,2.0,3.0,2.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Rochus O.,Faurel J.C.,30.0,147.0,1080.0,289.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Bracciali D.,Sanguinetti D.,54.0,65.0,742.0,610.0,6.0,3.0,6.0,7.0,3.0,6.0,3.0,6.0,,,1.0,3.0,0.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Vik R.,Serra F.,67.0,44.0,598.0,822.0,1.0,6.0,6.0,1.0,5.0,7.0,4.0,6.0,,,1.0,3.0,0.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Vanek J.,Mahut N.,100.0,80.0,416.0,516.0,6.0,3.0,7.0,6.0,6.0,7.0,7.0,6.0,,,3.0,1.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Verdasco F.,Chela J.I.,31.0,38.0,1005.0,845.0,6.0,1.0,6.0,3.0,6.0,7.0,6.0,4.0,,,3.0,1.0,1.0
French Open,30/05/06,Grand Slam,Outdoor,Clay,1st Round,Vicente F.,Waske A.,87.0,94.0,460.0,440.0,4.0,6.0,6.0,4.0,6.0,7.0,6.0,7.0,,,1.0,3.0,0.0
