Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Fish M.,Greul S.,60.0,76.0,651.0,509.0,6.0,4.0,6.0,4.0,1.0,6.0,6.0,3.0,,,3.0,1.0,1.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Young D.,Djokovic N.,577.0,23.0,40.0,1183.0,6.0,4.0,3.0,6.0,0.0,6.0,1.0,6.0,,,1.0,3.0,0.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Hrbaty D.,Youzhny M.,22.0,54.0,1200.0,745.0,5.0,7.0,1.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Massu N.,Sanguinetti D.,41.0,57.0,910.0,690.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Acasuso J.,Srichaphan P.,27.0,43.0,1110.0,820.0,3.0,6.0,6.0,3.0,6.0,7.0,7.0,6.0,3.0,6.0,2.0,3.0,0.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Clement A.,Novak J.,47.0,179.0,802.0,226.0,5.0,7.0,2.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Roddick A.,Serra F.,10.0,44.0,1890.0,815.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Saretta F.,Robredo T.,121.0,5.0,360.0,2190.0,2.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Lee H.T.,Ramirez-Hidalgo R.,70.0,56.0,576.0,695.0,7.0,5.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,1.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Marach O.,Gimelstob J.,95.0,73.0,432.0,528.0,2.0,6.0,3.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Gasquet R.,Simmonds P.,29.0,240.0,1060.0,166.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.0
