Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Ito T.,Millman J.,84.0,184.0,633.0,279.0,6.0,4.0,6.0,4.0,3.0,6.0,0.0,6.0,7.0,5.0,3.0,2.0,1.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Janowicz J.,Bolelli S.,26.0,80.0,1299.0,658.0,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Rochus O.,Ferrer D.,126.0,5.0,447.0,6505.0,3.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Muller G.,Lacko L.,69.0,44.0,714.0,917.0,2.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Troicki V.,Stepanek R.,37.0,34.0,1030.0,1090.0,7.0,5.0,6.0,4.0,3.0,6.0,3.0,6.0,5.0,7.0,2.0,3.0,0.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Fognini F.,Bautista R.,47.0,56.0,880.0,786.0,0.0,6.0,6.0,2.0,4.0,6.0,6.0,3.0,1.0,6.0,2.0,3.0,0.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Querrey S.,Munoz-De La Nava D.,22.0,174.0,1650.0,305.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Tipsarevic J.,Hewitt L.,9.0,81.0,3090.0,645.0,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Lorenzi P.,Anderson K.,59.0,31.0,769.0,1170.0,6.0,3.0,6.0,7.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Ramos A.,Baghdatis M.,51.0,35.0,830.0,1070.0,7.0,6.0,6.0,7.0,4.0,6.0,6.0,3.0,3.0,6.0,2.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Haase R.,Murray A.,53.0,3.0,800.0,8000.0,3.0,6.0,1.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Kavcic B.,Bellucci T.,93.0,33.0,569.0,1112.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Mayer F.,Williams R.,28.0,194.0,1215.0,253.0,2.0,6.0,3.0,6.0,6.0,2.0,7.0,6.0,6.0,1.0,3.0,2.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Smith J.P.,Sousa J.,237.0,100.0,201.0,552.0,4.0,6.0,1.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Stakhovsky S.,Berankis R.,102.0,110.0,538.0,501.0,2.0,6.0,6.0,7.0,5.0,7.0,,,,,0.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Seppi A.,Zeballos H.,23.0,67.0,1595.0,725.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Sijsling I.,Istomin D.,65.0,50.0,738.0,840.0,6.0,4.0,3.0,6.0,4.0,6.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Hajek J.,Raonic M.,104.0,15.0,527.0,2175.0,6.0,3.0,1.0,6.0,2.0,6.0,6.0,7.0,,,1.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Soeda G.,Saville L.,73.0,349.0,701.0,124.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Mitchell B.,Duckworth J.,334.0,223.0,131.0,210.0,4.0,6.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,8.0,2.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Ouanna J.,Falla A.,118.0,54.0,474.0,796.0,4.0,6.0,5.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Menendez-Maceiras A.,36.0,233.0,1063.0,205.0,7.0,6.0,6.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Weintraub A.,Pella G.,196.0,97.0,244.0,564.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Darcis S.,Kohlschreiber P.,98.0,19.0,561.0,1830.0,2.0,6.0,3.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Llodra M.,Tsonga J.W.,52.0,8.0,823.0,3375.0,4.0,6.0,5.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Paire B.,Federer R.,46.0,2.0,900.0,10265.0,2.0,6.0,4.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Levine J.,Robredo T.,88.0,107.0,580.0,515.0,7.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Wu D.,Dodig I.,186.0,74.0,273.0,692.0,5.0,7.0,6.0,4.0,3.0,6.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Granollers M.,Zemlja G.,32.0,58.0,1125.0,770.0,7.0,6.0,7.0,6.0,1.0,0.0,,,,,2.0,0.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Cilic M.,Matosevic M.,14.0,48.0,2210.0,845.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Rosol L.,Baker J.,75.0,246.0,679.0,194.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Del Potro J.M.,Mannarino A.,7.0,170.0,4480.0,315.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Nieminen J.,Haas T.,70.0,21.0,710.0,1720.0,7.0,6.0,4.0,6.0,6.0,3.0,4.0,6.0,8.0,6.0,3.0,2.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Bedene A.,Becker B.,77.0,66.0,673.0,733.0,6.0,4.0,3.0,6.0,5.0,7.0,6.0,7.0,,,1.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Simon G.,Volandri F.,16.0,87.0,2145.0,582.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Lu Y.H.,Ramirez-Hidalgo R.,61.0,91.0,759.0,577.0,6.0,2.0,6.0,1.0,4.0,6.0,6.0,1.0,,,3.0,1.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Montanes A.,Gasquet R.,96.0,10.0,565.0,2720.0,5.0,7.0,2.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Sela D.,Davydenko N.,113.0,40.0,487.0,1015.0,6.0,3.0,1.0,6.0,5.0,7.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Ram R.,Garcia-Lopez G.,130.0,85.0,433.0,624.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Klizan M.,Brands D.,30.0,120.0,1175.0,469.0,3.0,6.0,6.0,3.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Monfils G.,Dolgopolov O.,86.0,20.0,600.0,1750.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Tomic B.,Mayer L.,43.0,72.0,985.0,702.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Almagro N.,Gimeno-Traver D.,11.0,71.0,2515.0,704.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Nishikori K.,Berlocq C.,18.0,68.0,1870.0,720.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Devvarman S.,Janowicz J.,551.0,26.0,52.0,1299.0,7.0,6.0,6.0,3.0,1.0,6.0,0.0,6.0,5.0,7.0,2.0,3.0,0.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Baker B.,Querrey S.,57.0,22.0,776.0,1650.0,7.0,6.0,1.0,1.0,,,,,,,1.0,0.0,0.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Bautista R.,Melzer J.,56.0,29.0,786.0,1177.0,7.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,0.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Berdych T.,Rufin G.,6.0,92.0,4680.0,574.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Donskoy E.,Youzhny M.,82.0,25.0,637.0,1335.0,3.0,6.0,7.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Wawrinka S.,Kamke T.,17.0,90.0,1900.0,577.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Ferrer D.,Smyczek T.,5.0,125.0,6505.0,448.0,6.0,0.0,7.0,5.0,4.0,6.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Baghdatis M.,Ito T.,35.0,84.0,1070.0,633.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Benneteau J.,Roger-Vasselin E.,38.0,101.0,1015.0,539.0,4.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Lopez F.,Stepanek R.,42.0,34.0,1005.0,1090.0,2.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Lacko L.,Tipsarevic J.,44.0,9.0,917.0,3090.0,3.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,5.0,7.0,2.0,3.0,0.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Kuznetsov An.,Anderson K.,79.0,31.0,660.0,1170.0,1.0,6.0,5.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Verdasco F.,Malisse X.,24.0,55.0,1445.0,791.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Djokovic N.,Harrison R.,1.0,62.0,12920.0,754.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Mayer F.,Berankis R.,28.0,110.0,1215.0,501.0,2.0,6.0,3.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Seppi A.,Istomin D.,23.0,50.0,1595.0,840.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,2.0,3.0,2.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Tsonga J.W.,Soeda G.,8.0,73.0,3375.0,701.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Weintraub A.,Kohlschreiber P.,196.0,19.0,244.0,1830.0,2.0,6.0,6.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Kavcic B.,Duckworth J.,93.0,223.0,569.0,210.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,10.0,8.0,3.0,2.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Raonic M.,Rosol L.,15.0,75.0,2175.0,679.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Sousa J.,Murray A.,100.0,3.0,552.0,8000.0,2.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Brands D.,Tomic B.,120.0,43.0,469.0,985.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,7.0,,,1.0,3.0,0.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Chardy J.,Granollers M.,36.0,32.0,1063.0,1125.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Ram R.,Cilic M.,130.0,14.0,433.0,2210.0,5.0,7.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Levine J.,Simon G.,88.0,16.0,580.0,2145.0,6.0,2.0,3.0,6.0,6.0,7.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Monfils G.,Lu Y.H.,86.0,61.0,600.0,759.0,7.0,6.0,4.0,6.0,0.0,6.0,6.0,1.0,8.0,6.0,3.0,2.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Nieminen J.,Dodig I.,70.0,74.0,710.0,692.0,3.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,1.0,6.0,2.0,3.0,0.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Federer R.,Davydenko N.,2.0,40.0,10265.0,1015.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Del Potro J.M.,Becker B.,7.0,66.0,4480.0,733.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Falla A.,Gasquet R.,54.0,10.0,796.0,2720.0,3.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,18/01/13,Grand Slam,Outdoor,Hard,3rd Round,Benneteau J.,Tipsarevic J.,38.0,9.0,1015.0,3090.0,6.0,3.0,4.0,6.0,6.0,2.0,4.0,6.0,3.0,6.0,2.0,3.0,0.0
Australian Open,18/01/13,Grand Slam,Outdoor,Hard,3rd Round,Djokovic N.,Stepanek R.,1.0,34.0,12920.0,1090.0,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,1.0
Australian Open,18/01/13,Grand Slam,Outdoor,Hard,3rd Round,Verdasco F.,Anderson K.,24.0,31.0,1445.0,1170.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,7.0,2.0,6.0,2.0,3.0,0.0
Australian Open,18/01/13,Grand Slam,Outdoor,Hard,3rd Round,Janowicz J.,Almagro N.,26.0,11.0,1299.0,2515.0,6.0,7.0,6.0,7.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,18/01/13,Grand Slam,Outdoor,Hard,3rd Round,Nishikori K.,Donskoy E.,18.0,82.0,1870.0,637.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,18/01/13,Grand Slam,Outdoor,Hard,3rd Round,Wawrinka S.,Querrey S.,17.0,22.0,1900.0,1650.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,18/01/13,Grand Slam,Outdoor,Hard,3rd Round,Berdych T.,Melzer J.,6.0,29.0,4680.0,1177.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,18/01/13,Grand Slam,Outdoor,Hard,3rd Round,Ferrer D.,Baghdatis M.,5.0,35.0,6505.0,1070.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,19/01/13,Grand Slam,Outdoor,Hard,3rd Round,Dodig I.,Gasquet R.,74.0,10.0,692.0,2720.0,6.0,4.0,3.0,6.0,6.0,7.0,0.0,6.0,,,1.0,3.0,0.0
Australian Open,19/01/13,Grand Slam,Outdoor,Hard,3rd Round,Del Potro J.M.,Chardy J.,7.0,36.0,4480.0,1063.0,3.0,6.0,3.0,6.0,7.0,6.0,6.0,3.0,3.0,6.0,2.0,3.0,0.0
Australian Open,19/01/13,Grand Slam,Outdoor,Hard,3rd Round,Seppi A.,Cilic M.,23.0,14.0,1595.0,2210.0,6.0,7.0,6.0,3.0,2.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,1.0
Australian Open,19/01/13,Grand Slam,Outdoor,Hard,3rd Round,Murray A.,Berankis R.,3.0,110.0,8000.0,501.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,1.0
Australian Open,19/01/13,Grand Slam,Outdoor,Hard,3rd Round,Kavcic B.,Tsonga J.W.,93.0,8.0,569.0,3375.0,2.0,6.0,1.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/13,Grand Slam,Outdoor,Hard,3rd Round,Kohlschreiber P.,Raonic M.,19.0,15.0,1830.0,2175.0,6.0,7.0,3.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/13,Grand Slam,Outdoor,Hard,3rd Round,Tomic B.,Federer R.,43.0,2.0,985.0,10265.0,4.0,6.0,6.0,7.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/13,Grand Slam,Outdoor,Hard,3rd Round,Simon G.,Monfils G.,16.0,86.0,2145.0,600.0,6.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,8.0,6.0,3.0,2.0,1.0
Australian Open,20/01/13,Grand Slam,Outdoor,Hard,4th Round,Nishikori K.,Ferrer D.,18.0,5.0,1870.0,6505.0,2.0,6.0,1.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,20/01/13,Grand Slam,Outdoor,Hard,4th Round,Almagro N.,Tipsarevic J.,11.0,9.0,2515.0,3090.0,6.0,2.0,5.0,1.0,,,,,,,1.0,0.0,1.0
Australian Open,20/01/13,Grand Slam,Outdoor,Hard,4th Round,Berdych T.,Anderson K.,6.0,31.0,4680.0,1170.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,1.0
Australian Open,20/01/13,Grand Slam,Outdoor,Hard,4th Round,Wawrinka S.,Djokovic N.,17.0,1.0,1900.0,12920.0,6.0,1.0,5.0,7.0,4.0,6.0,7.0,6.0,10.0,12.0,2.0,3.0,0.0
Australian Open,21/01/13,Grand Slam,Outdoor,Hard,4th Round,Seppi A.,Chardy J.,23.0,36.0,1595.0,1063.0,7.0,5.0,3.0,6.0,2.0,6.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,21/01/13,Grand Slam,Outdoor,Hard,4th Round,Tsonga J.W.,Gasquet R.,8.0,10.0,3375.0,2720.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,21/01/13,Grand Slam,Outdoor,Hard,4th Round,Simon G.,Murray A.,16.0,3.0,2145.0,8000.0,3.0,6.0,1.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,21/01/13,Grand Slam,Outdoor,Hard,4th Round,Federer R.,Raonic M.,2.0,15.0,10265.0,2175.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,22/01/13,Grand Slam,Outdoor,Hard,Quarterfinals,Almagro N.,Ferrer D.,11.0,5.0,2515.0,6505.0,6.0,4.0,6.0,4.0,5.0,7.0,6.0,7.0,2.0,6.0,2.0,3.0,0.0
Australian Open,22/01/13,Grand Slam,Outdoor,Hard,Quarterfinals,Djokovic N.,Berdych T.,1.0,6.0,12920.0,4680.0,6.0,1.0,4.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,23/01/13,Grand Slam,Outdoor,Hard,Quarterfinals,Murray A.,Chardy J.,3.0,36.0,8000.0,1063.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,23/01/13,Grand Slam,Outdoor,Hard,Quarterfinals,Tsonga J.W.,Federer R.,8.0,2.0,3375.0,10265.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,3.0,6.0,2.0,3.0,0.0
