Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Basic M.,Haase R.,138.0,65.0,432.0,762.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Stakhovsky S.,Goffin D.,60.0,16.0,780.0,1835.0,6.0,3.0,3.0,6.0,4.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Edmund K.,Dzumhur D.,88.0,81.0,625.0,661.0,6.0,1.0,6.0,7.0,6.0,4.0,3.0,6.0,1.0,6.0,2.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Estrella Burgos V.,Brands D.,55.0,151.0,797.0,393.0,4.0,6.0,6.0,7.0,6.0,4.0,1.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Kohlschreiber P.,7.0,34.0,4235.0,1185.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Krajicek A.,Wu D.,103.0,243.0,571.0,218.0,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Mayer L.,Thiem D.,36.0,20.0,1105.0,1645.0,2.0,6.0,6.0,7.0,6.0,4.0,6.0,7.0,,,1.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Delbonis F.,Karlovic I.,53.0,24.0,815.0,1485.0,7.0,6.0,6.0,4.0,2.0,1.0,,,,,2.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,De Bakker T.,Cilic M.,98.0,13.0,607.0,2405.0,7.0,6.0,5.0,7.0,2.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Cervantes I.,Donskoy E.,72.0,91.0,703.0,620.0,4.0,6.0,6.0,3.0,1.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Berdych T.,Bhambri Y.,6.0,96.0,4560.0,610.0,7.0,5.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Andujar P.,Herbert P.H.,62.0,167.0,770.0,313.0,7.0,5.0,4.0,6.0,6.0,7.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Almagro N.,Benneteau J.,73.0,696.0,694.0,38.0,6.0,3.0,6.0,7.0,6.0,3.0,7.0,6.0,,,3.0,1.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Mathieu P.H.,Garcia-Lopez G.,97.0,27.0,609.0,1430.0,4.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Pospisil V.,Simon G.,39.0,15.0,1075.0,2145.0,7.0,6.0,3.0,6.0,2.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Coric B.,Ramos-Vinolas A.,40.0,61.0,1066.0,773.0,2.0,6.0,2.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Vesely J.,Olivo R.,50.0,174.0,840.0,296.0,6.0,7.0,6.0,2.0,6.0,1.0,4.0,6.0,4.0,6.0,2.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Djokovic N.,Chung H.,1.0,52.0,16790.0,821.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Kudla D.,Krajinovic F.,69.0,102.0,727.0,574.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Dolgopolov O.,Berankis R.,35.0,85.0,1160.0,641.0,6.0,1.0,3.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Querrey S.,Lajovic D.,58.0,77.0,785.0,678.0,7.0,6.0,6.0,4.0,4.0,6.0,2.0,6.0,,,2.0,2.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Nishioka Y.,41.0,117.0,1065.0,501.0,7.0,6.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Rubin N.,Paire B.,328.0,18.0,146.0,1703.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Dodig I.,Halys Q.,78.0,187.0,678.0,274.0,4.0,6.0,7.0,6.0,4.0,6.0,5.0,7.0,,,1.0,3.0,0.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Jasika O.,Marchenko I.,310.0,76.0,159.0,688.0,6.0,4.0,3.0,6.0,6.0,0.0,6.0,4.0,,,3.0,1.0,1.0
Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Dimitrov G.,Lorenzi P.,28.0,57.0,1420.0,795.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.0
