Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Darcis S.,Lajovic D.,186.0,29.0,266.0,1441.0,5.0,7.0,3.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Garin C.,Eubanks C.,32.0,188.0,1321.0,265.0,3.0,6.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,3.0,3.0,2.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Tipsarevic J.,Kudla D.,260.0,111.0,170.0,491.0,6.0,3.0,1.0,6.0,6.0,7.0,1.0,6.0,,,1.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Monteiro T.,Klahn B.,101.0,108.0,532.0,503.0,3.0,6.0,2.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Brooksby J.,Berdych T.,394.0,98.0,88.0,540.0,6.0,1.0,2.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Basilashvili N.,Fucsovics M.,18.0,64.0,1985.0,885.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Trungelliti M.,7.0,205.0,4005.0,237.0,6.0,1.0,4.0,1.0,,,,,,,1.0,0.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Herbert P.H.,De Minaur A.,48.0,38.0,1038.0,1270.0,4.0,6.0,2.0,6.0,7.0,6.0,5.0,7.0,,,1.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Mannarino A.,Evans D.,57.0,58.0,961.0,955.0,4.0,6.0,3.0,6.0,6.0,2.0,3.0,6.0,,,1.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Gunneswaran P.,Medvedev D.,88.0,5.0,610.0,4125.0,4.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Fognini F.,Opelka R.,11.0,42.0,2510.0,1076.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,,,1.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Dellien H.,Kwon S.W.,84.0,90.0,618.0,599.0,6.0,3.0,6.0,4.0,2.0,6.0,2.0,3.0,,,2.0,1.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Svajda Z.,Lorenzi P.,1415.0,135.0,3.0,396.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,7.0,2.0,6.0,2.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Carballes Baena R.,Djokovic N.,76.0,1.0,787.0,11685.0,4.0,6.0,1.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Kecmanovic M.,Djere L.,50.0,39.0,1026.0,1245.0,6.0,2.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Dimitrov G.,Seppi A.,78.0,77.0,722.0,735.0,6.0,1.0,6.0,7.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Londero J.I.,Querrey S.,56.0,46.0,970.0,1055.0,3.0,6.0,6.0,1.0,7.0,6.0,7.0,5.0,,,3.0,1.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Goffin D.,Moutet C.,15.0,82.0,2055.0,650.0,6.0,3.0,3.0,6.0,6.0,4.0,6.0,0.0,,,3.0,1.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Norrie C.,Barrere G.,62.0,109.0,915.0,496.0,6.0,7.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,7.0,2.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Koepfer D.,Munar J.,118.0,97.0,474.0,550.0,6.0,4.0,7.0,6.0,5.0,7.0,7.0,5.0,,,3.0,1.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Kohlschreiber P.,Pouille L.,71.0,27.0,831.0,1475.0,3.0,6.0,6.0,4.0,4.0,6.0,4.0,6.0,,,1.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Dzumhur D.,Benchetrit E.,99.0,227.0,535.0,202.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,0.0,,,3.0,1.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Coric B.,Donskoy E.,12.0,122.0,2160.0,443.0,7.0,6.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Hurkacz H.,Chardy J.,35.0,74.0,1308.0,815.0,6.0,3.0,3.0,6.0,7.0,6.0,1.0,6.0,4.0,6.0,2.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Sock J.,53.0,178.0,1013.0,280.0,6.0,4.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Pella G.,Carreno Busta P.,20.0,69.0,1735.0,852.0,3.0,6.0,6.0,4.0,6.0,7.0,3.0,6.0,,,1.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Fritz T.,Lopez F.,28.0,61.0,1465.0,923.0,6.0,3.0,4.0,6.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Nishioka Y.,Giron M.,59.0,151.0,946.0,361.0,3.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.0
US Open,26/08/2019,Grand Slam,Outdoor,Hard,1st Round,Jarry N.,Majchrzak K.,73.0,94.0,820.0,557.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,1.0,4.0,6.0,2.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Sinner J.,Wawrinka S.,137.0,24.0,395.0,1535.0,3.0,6.0,6.0,7.0,6.0,4.0,3.0,6.0,,,1.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Vesely J.,Berankis R.,140.0,68.0,385.0,857.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,7.0,4.0,6.0,2.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Federer R.,Nagal S.,3.0,190.0,6950.0,264.0,4.0,6.0,6.0,1.0,6.0,2.0,6.0,4.0,,,3.0,1.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Delbonis F.,Popyrin A.,67.0,105.0,869.0,521.0,1.0,6.0,5.0,7.0,6.0,7.0,,,,,0.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Berrettini M.,Gasquet R.,25.0,36.0,1535.0,1280.0,6.0,4.0,6.0,3.0,2.0,6.0,6.0,2.0,,,3.0,1.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Simon G.,Fratangelo B.,40.0,117.0,1240.0,474.0,5.0,7.0,7.0,5.0,7.0,5.0,7.0,5.0,,,3.0,1.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Kukushkin M.,Bautista Agut R.,47.0,10.0,1041.0,2575.0,3.0,6.0,6.0,1.0,6.0,4.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Sonego L.,Granollers M.,49.0,91.0,1029.0,576.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Rublev A.,Tsitsipas S.,43.0,8.0,1066.0,3455.0,6.0,4.0,6.0,7.0,7.0,6.0,7.0,5.0,,,3.0,1.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Giraldo S.,Bublik A.,232.0,75.0,200.0,808.0,6.0,2.0,0.0,6.0,5.0,7.0,6.0,3.0,4.0,6.0,2.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Cilic M.,Klizan M.,23.0,83.0,1590.0,619.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Kamke T.,Verdasco F.,231.0,34.0,201.0,1310.0,3.0,6.0,6.0,3.0,1.0,6.0,2.0,6.0,,,1.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Thompson J.,Sousa J.,55.0,44.0,976.0,1061.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Edmund K.,Andujar P.,31.0,70.0,1325.0,850.0,6.0,3.0,6.0,7.0,5.0,7.0,7.0,5.0,2.0,6.0,2.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Isner J.,Garcia-Lopez G.,14.0,165.0,2075.0,326.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Albot R.,Zverev A.,41.0,6.0,1137.0,4005.0,1.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,6.0,2.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Stebe C.M.,Krajinovic F.,256.0,52.0,172.0,1018.0,6.0,3.0,4.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Ruud C.,Struff J.L.,54.0,37.0,980.0,1280.0,4.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Tsonga J.W.,Sandgren T.,65.0,72.0,885.0,826.0,6.0,1.0,7.0,6.0,4.0,6.0,6.0,7.0,5.0,7.0,2.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Thiem D.,Fabbiano T.,4.0,87.0,4925.0,610.0,4.0,6.0,6.0,3.0,3.0,6.0,2.0,6.0,,,1.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Chung H.,Escobedo E.,170.0,206.0,313.0,237.0,3.0,6.0,6.0,4.0,6.0,7.0,6.0,4.0,6.0,2.0,3.0,2.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Copil M.,Humbert U.,93.0,63.0,562.0,909.0,6.0,3.0,5.0,7.0,7.0,6.0,4.0,6.0,6.0,1.0,3.0,2.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Khachanov K.,Pospisil V.,9.0,216.0,2890.0,214.0,6.0,4.0,5.0,7.0,5.0,7.0,6.0,4.0,3.0,6.0,2.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Ivashka I.,Kokkinakis T.,144.0,203.0,376.0,239.0,3.0,6.0,6.0,7.0,7.0,6.0,2.0,6.0,,,1.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Haase R.,Schwartzman D.,143.0,21.0,376.0,1725.0,3.0,6.0,6.0,7.0,0.0,6.0,,,,,0.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Kovalik J.,Bedene A.,362.0,80.0,102.0,685.0,3.0,6.0,4.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Paire B.,Schnur B.,26.0,92.0,1508.0,568.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Gerasimov E.,Harris L.,129.0,100.0,406.0,535.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Tiafoe F.,Karlovic I.,45.0,79.0,1060.0,694.0,6.0,2.0,6.0,3.0,1.0,2.0,,,,,2.0,0.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Hoang A.,Mayer L.,104.0,95.0,524.0,555.0,3.0,6.0,6.0,2.0,6.0,7.0,6.0,1.0,6.0,3.0,3.0,2.0,1.0
US Open,27/08/2019,Grand Slam,Outdoor,Hard,1st Round,Shapovalov D.,Auger-Aliassime F.,33.0,19.0,1310.0,1750.0,6.0,1.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,28/08/2019,Grand Slam,Outdoor,Hard,1st Round,Laaksonen H.,Cecchinato M.,119.0,66.0,462.0,880.0,7.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,1.0
US Open,28/08/2019,Grand Slam,Outdoor,Hard,1st Round,Monfils G.,Ramos-Vinolas A.,13.0,51.0,2140.0,1019.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,28/08/2019,Grand Slam,Outdoor,Hard,1st Round,Millman J.,Nadal R.,60.0,2.0,936.0,7945.0,3.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/2019,Grand Slam,Outdoor,Hard,1st Round,Kyrgios N.,Johnson S.,30.0,86.0,1430.0,610.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,28/08/2019,Grand Slam,Outdoor,Hard,2nd Round,Dimitrov G.,Coric B.,78.0,12.0,722.0,2160.0,,,,,,,,,,,,,1.0
US Open,28/08/2019,Grand Slam,Outdoor,Hard,2nd Round,Nishikori K.,Klahn B.,7.0,108.0,4005.0,503.0,6.0,2.0,4.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,1.0
US Open,28/08/2019,Grand Slam,Outdoor,Hard,2nd Round,Dzumhur D.,Federer R.,99.0,3.0,535.0,6950.0,6.0,3.0,2.0,6.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
