Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
French Open,27/05/18,Grand Slam,Outdoor,Clay,1st Round,Otte O.,Berrettini M.,156.0,96.0,351.0,639.0,6.0,3.0,5.0,7.0,2.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,27/05/18,Grand Slam,Outdoor,Clay,1st Round,Medvedev D.,Pouille L.,53.0,16.0,974.0,2030.0,2.0,6.0,3.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,27/05/18,Grand Slam,Outdoor,Clay,1st Round,Fritz T.,Andreozzi G.,68.0,108.0,849.0,506.0,7.0,6.0,3.0,6.0,6.0,3.0,2.0,6.0,3.0,6.0,2.0,3.0,0.0
French Open,27/05/18,Grand Slam,Outdoor,Clay,1st Round,Berankis R.,Zverev A.,102.0,3.0,594.0,5615.0,1.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,27/05/18,Grand Slam,Outdoor,Clay,1st Round,Goffin D.,Haase R.,9.0,44.0,3020.0,1155.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,6.0,0.0,3.0,2.0,1.0
French Open,27/05/18,Grand Slam,Outdoor,Clay,1st Round,Bellucci T.,Delbonis F.,278.0,69.0,201.0,835.0,1.0,6.0,3.0,6.0,6.0,3.0,1.0,6.0,,,1.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Copil M.,Cecchinato M.,94.0,72.0,662.0,806.0,6.0,2.0,7.0,6.0,5.0,7.0,2.0,6.0,8.0,10.0,2.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Wawrinka S.,Garcia-Lopez G.,30.0,67.0,1400.0,850.0,2.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,3.0,6.0,2.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Paire B.,Carballes Baena R.,51.0,76.0,1020.0,753.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,1.0,,,3.0,1.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Tsitsipas S.,Taberner C.,39.0,213.0,1212.0,278.0,7.0,5.0,6.0,7.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Gulbis E.,Muller G.,160.0,34.0,342.0,1300.0,2.0,6.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Khachanov K.,Haider-Maurer A.,38.0,412.0,1220.0,96.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Trungelliti M.,Tomic B.,190.0,206.0,313.0,291.0,6.0,4.0,5.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Gojowczyk P.,Norrie C.,43.0,85.0,1175.0,682.0,1.0,6.0,0.0,2.0,,,,,,,0.0,1.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Lajovic D.,Vesely J.,60.0,80.0,894.0,720.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Bautista Agut R.,Istomin D.,13.0,100.0,2120.0,602.0,6.0,2.0,6.0,7.0,1.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Munar J.,Ferrer D.,155.0,41.0,356.0,1190.0,3.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Djokovic N.,Dutra Silva R.,22.0,134.0,1665.0,421.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Kohlschreiber P.,Coric B.,24.0,40.0,1620.0,1200.0,3.0,6.0,6.0,3.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Ivashka I.,Thiem D.,119.0,8.0,462.0,3355.0,2.0,6.0,4.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Baghdatis M.,Giraldo S.,84.0,315.0,689.0,159.0,6.0,3.0,4.0,3.0,,,,,,,1.0,0.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Basic M.,Pavlasek A.,81.0,185.0,717.0,317.0,7.0,6.0,5.0,7.0,2.0,6.0,2.0,6.0,,,1.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Ruud C.,Thompson J.,157.0,91.0,350.0,669.0,6.0,1.0,6.0,4.0,2.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Simon G.,Basilashvili N.,65.0,77.0,870.0,747.0,6.0,4.0,6.0,0.0,6.0,7.0,6.0,4.0,,,3.0,1.0,1.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Kukushkin M.,Ramos-Vinolas A.,83.0,36.0,694.0,1260.0,6.0,7.0,4.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Youzhny M.,Jaziri M.,98.0,63.0,616.0,872.0,6.0,2.0,2.0,6.0,2.0,6.0,6.0,3.0,2.0,6.0,2.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Tiafoe F.,Querrey S.,58.0,15.0,903.0,2095.0,1.0,6.0,2.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Hemery C.,Schwartzman D.,130.0,12.0,430.0,2165.0,1.0,6.0,3.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,28/05/18,Grand Slam,Outdoor,Clay,1st Round,Seppi A.,Gasquet R.,50.0,32.0,1045.0,1395.0,0.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Cuevas P.,Bedene A.,75.0,66.0,755.0,850.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Cilic M.,Duckworth J.,4.0,1072.0,4950.0,8.0,6.0,3.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Donskoy E.,Struff J.L.,79.0,71.0,726.0,830.0,1.0,6.0,3.0,6.0,0.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Marterer M.,Harrison R.,70.0,56.0,831.0,920.0,6.0,1.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Hurkacz H.,Sandgren T.,188.0,54.0,315.0,953.0,6.0,2.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Millman J.,Shapovalov D.,59.0,25.0,901.0,1573.0,5.0,7.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Anderson K.,Lorenzi P.,7.0,74.0,3635.0,780.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Ebden M.,Fabbiano T.,73.0,115.0,794.0,466.0,4.0,6.0,7.0,5.0,2.0,6.0,6.0,3.0,2.0,6.0,2.0,3.0,0.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Isner J.,Rubin N.,10.0,173.0,2980.0,327.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Fucsovics M.,Pospisil V.,45.0,88.0,1122.0,673.0,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Fognini F.,Andujar P.,18.0,128.0,1940.0,431.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,De Minaur A.,Edmund K.,105.0,17.0,541.0,1950.0,2.0,6.0,4.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Zeballos H.,Sugita Y.,103.0,48.0,590.0,1070.0,6.0,4.0,6.0,7.0,6.0,4.0,6.0,2.0,,,3.0,1.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Sousa J.,Pella G.,49.0,78.0,1051.0,728.0,2.0,6.0,3.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Bemelmans R.,Bhambri Y.,110.0,93.0,490.0,665.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Johnson S.,Mannarino A.,46.0,26.0,1110.0,1535.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Nadal R.,Bolelli S.,1.0,129.0,8770.0,430.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Zopp J.,Sock J.,136.0,14.0,418.0,2110.0,6.0,7.0,6.0,2.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Sela D.,Ymer E.,104.0,122.0,572.0,453.0,6.0,7.0,3.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Zverev M.,Mayer F.,64.0,90.0,870.0,671.0,6.0,2.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Mahut N.,Del Potro J.M.,116.0,6.0,465.0,4450.0,6.0,1.0,1.0,6.0,2.0,6.0,4.0,6.0,,,1.0,3.0,0.0
French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Lopez F.,Stakhovsky S.,33.0,127.0,1375.0,433.0,2.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,1st Round,Mayer L.,Benneteau J.,42.0,62.0,1186.0,882.0,6.0,2.0,6.0,7.0,2.0,6.0,3.0,6.0,,,1.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,1st Round,Polansky P.,Herbert P.H.,124.0,87.0,449.0,680.0,3.0,6.0,6.0,4.0,2.0,6.0,2.0,6.0,,,1.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,1st Round,Berdych T.,Chardy J.,20.0,86.0,1750.0,680.0,6.0,7.0,6.0,7.0,6.0,1.0,7.0,5.0,2.0,6.0,2.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Delbonis F.,Carreno Busta P.,69.0,11.0,835.0,2415.0,6.0,7.0,6.0,7.0,6.0,3.0,4.0,6.0,,,1.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Cecchinato M.,Trungelliti M.,72.0,190.0,806.0,313.0,6.0,1.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Dzumhur D.,Albot R.,29.0,97.0,1415.0,634.0,6.0,3.0,6.0,3.0,5.0,7.0,1.0,6.0,7.0,5.0,3.0,2.0,1.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Bautista Agut R.,Giraldo S.,13.0,315.0,2120.0,159.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Munar J.,Djokovic N.,155.0,22.0,356.0,1665.0,6.0,7.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Verdasco F.,Andreozzi G.,35.0,108.0,1280.0,506.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Dimitrov G.,Donaldson J.,5.0,57.0,4870.0,910.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,4.0,10.0,8.0,3.0,2.0,1.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Zverev A.,Lajovic D.,3.0,60.0,5615.0,894.0,2.0,6.0,7.0,5.0,4.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,1.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Nishikori K.,Paire B.,21.0,51.0,1710.0,1020.0,6.0,3.0,2.0,6.0,4.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,1.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Gulbis E.,Berrettini M.,160.0,96.0,342.0,639.0,2.0,6.0,6.0,3.0,4.0,6.0,3.0,6.0,,,1.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Moutet C.,Goffin D.,141.0,9.0,398.0,3020.0,5.0,7.0,0.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Querrey S.,Simon G.,15.0,65.0,2095.0,870.0,6.0,1.0,6.0,7.0,4.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Garcia-Lopez G.,Khachanov K.,67.0,38.0,850.0,1220.0,2.0,6.0,6.0,7.0,7.0,6.0,3.0,6.0,,,1.0,3.0,0.0
French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Monfils G.,Klizan M.,37.0,117.0,1220.0,463.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Zopp J.,Bemelmans R.,136.0,110.0,418.0,490.0,4.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Hurkacz H.,Cilic M.,188.0,4.0,315.0,4950.0,2.0,6.0,2.0,6.0,7.0,6.0,5.0,7.0,,,1.0,3.0,0.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Shapovalov D.,Marterer M.,25.0,70.0,1573.0,831.0,7.0,5.0,6.0,7.0,5.0,7.0,4.0,6.0,,,1.0,3.0,0.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Johnson S.,Struff J.L.,46.0,71.0,1110.0,830.0,4.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Fognini F.,Ymer E.,18.0,122.0,1940.0,453.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Gasquet R.,Jaziri M.,32.0,63.0,1395.0,872.0,6.0,2.0,3.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Edmund K.,Fucsovics M.,17.0,45.0,1950.0,1122.0,6.0,0.0,1.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Zverev M.,Stakhovsky S.,64.0,127.0,870.0,433.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,1.0,,,3.0,1.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Thiem D.,Tsitsipas S.,8.0,39.0,3355.0,1212.0,6.0,2.0,2.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Cuevas P.,Anderson K.,75.0,7.0,755.0,3635.0,3.0,6.0,6.0,3.0,6.0,7.0,4.0,6.0,,,1.0,3.0,0.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Norrie C.,Pouille L.,85.0,16.0,682.0,2030.0,2.0,6.0,4.0,6.0,7.0,5.0,6.0,7.0,,,1.0,3.0,0.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Fabbiano T.,Coric B.,115.0,40.0,466.0,1200.0,6.0,4.0,2.0,6.0,1.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Ramos-Vinolas A.,Ruud C.,36.0,157.0,1260.0,350.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Nadal R.,Pella G.,1.0,78.0,8770.0,728.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Zeballos H.,Isner J.,103.0,10.0,590.0,2980.0,7.0,6.0,6.0,7.0,6.0,7.0,2.0,6.0,,,1.0,3.0,0.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Herbert P.H.,Chardy J.,87.0,86.0,680.0,680.0,2.0,6.0,6.0,3.0,6.0,2.0,3.0,6.0,9.0,7.0,3.0,2.0,1.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Benneteau J.,Del Potro J.M.,62.0,6.0,882.0,4450.0,4.0,6.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Schwartzman D.,Pavlasek A.,12.0,185.0,2165.0,317.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.0
French Open,01/06/18,Grand Slam,Outdoor,Clay,3rd Round,Dzumhur D.,Zverev A.,29.0,3.0,1415.0,5615.0,2.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,5.0,7.0,2.0,3.0,0.0
French Open,01/06/18,Grand Slam,Outdoor,Clay,3rd Round,Verdasco F.,Dimitrov G.,35.0,5.0,1280.0,4870.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,01/06/18,Grand Slam,Outdoor,Clay,3rd Round,Djokovic N.,Bautista Agut R.,22.0,13.0,1665.0,2120.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,2.0,,,3.0,1.0,1.0
French Open,01/06/18,Grand Slam,Outdoor,Clay,3rd Round,Simon G.,Nishikori K.,65.0,21.0,870.0,1710.0,3.0,6.0,1.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,01/06/18,Grand Slam,Outdoor,Clay,3rd Round,Carreno Busta P.,Cecchinato M.,11.0,72.0,2415.0,806.0,6.0,2.0,6.0,7.0,3.0,6.0,1.0,6.0,,,1.0,3.0,0.0
French Open,01/06/18,Grand Slam,Outdoor,Clay,3rd Round,Berrettini M.,Thiem D.,96.0,8.0,639.0,3355.0,3.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,,,1.0,3.0,0.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Fognini F.,Edmund K.,18.0,17.0,1940.0,1950.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,1.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Marterer M.,Zopp J.,70.0,136.0,831.0,418.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Pouille L.,Khachanov K.,16.0,38.0,2030.0,1220.0,3.0,6.0,5.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Anderson K.,Zverev M.,7.0,64.0,3635.0,870.0,6.0,1.0,6.0,7.0,6.0,3.0,7.0,6.0,,,3.0,1.0,1.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Schwartzman D.,Coric B.,12.0,40.0,2165.0,1200.0,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Nadal R.,Gasquet R.,1.0,32.0,8770.0,1395.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Monfils G.,Goffin D.,37.0,9.0,1220.0,3020.0,7.0,6.0,3.0,6.0,6.0,4.0,5.0,7.0,3.0,6.0,2.0,3.0,0.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Johnson S.,Cilic M.,46.0,4.0,1110.0,4950.0,3.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Ramos-Vinolas A.,Del Potro J.M.,36.0,6.0,1260.0,4450.0,5.0,7.0,4.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,02/06/18,Grand Slam,Outdoor,Clay,3rd Round,Isner J.,Herbert P.H.,10.0,87.0,2980.0,680.0,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,03/06/18,Grand Slam,Outdoor,Clay,4th Round,Zverev A.,Khachanov K.,3.0,38.0,5615.0,1220.0,4.0,6.0,7.0,6.0,2.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,1.0
French Open,03/06/18,Grand Slam,Outdoor,Clay,4th Round,Nishikori K.,Thiem D.,21.0,8.0,1710.0,3355.0,2.0,6.0,0.0,6.0,7.0,5.0,4.0,6.0,,,1.0,3.0,0.0
French Open,03/06/18,Grand Slam,Outdoor,Clay,4th Round,Verdasco F.,Djokovic N.,35.0,22.0,1280.0,1665.0,3.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,03/06/18,Grand Slam,Outdoor,Clay,4th Round,Cecchinato M.,Goffin D.,72.0,9.0,806.0,3020.0,7.0,5.0,4.0,6.0,6.0,0.0,6.0,3.0,,,3.0,1.0,1.0
French Open,04/06/18,Grand Slam,Outdoor,Clay,4th Round,Anderson K.,Schwartzman D.,7.0,12.0,3635.0,2165.0,6.0,1.0,6.0,2.0,5.0,7.0,6.0,7.0,2.0,6.0,2.0,3.0,0.0
French Open,04/06/18,Grand Slam,Outdoor,Clay,4th Round,Nadal R.,Marterer M.,1.0,70.0,8770.0,831.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,1.0
French Open,04/06/18,Grand Slam,Outdoor,Clay,4th Round,Cilic M.,Fognini F.,4.0,18.0,4950.0,1940.0,6.0,4.0,6.0,1.0,3.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,1.0
French Open,04/06/18,Grand Slam,Outdoor,Clay,4th Round,Isner J.,Del Potro J.M.,10.0,6.0,2980.0,4450.0,4.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,05/06/18,Grand Slam,Outdoor,Clay,Quarterfinals,Zverev A.,Thiem D.,3.0,8.0,5615.0,3355.0,4.0,6.0,2.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,05/06/18,Grand Slam,Outdoor,Clay,Quarterfinals,Djokovic N.,Cecchinato M.,22.0,72.0,1665.0,806.0,3.0,6.0,6.0,7.0,6.0,1.0,6.0,7.0,,,1.0,3.0,0.0
French Open,07/06/18,Grand Slam,Outdoor,Clay,Quarterfinals,Del Potro J.M.,Cilic M.,6.0,4.0,4450.0,4950.0,7.0,6.0,5.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,1.0
French Open,07/06/18,Grand Slam,Outdoor,Clay,Quarterfinals,Schwartzman D.,Nadal R.,12.0,1.0,2165.0,8770.0,6.0,4.0,3.0,6.0,2.0,6.0,2.0,6.0,,,1.0,3.0,0.0
French Open,08/06/18,Grand Slam,Outdoor,Clay,Semifinals,Cecchinato M.,Thiem D.,72.0,8.0,806.0,3355.0,5.0,7.0,6.0,7.0,1.0,6.0,,,,,0.0,3.0,0.0
French Open,08/06/18,Grand Slam,Outdoor,Clay,Semifinals,Nadal R.,Del Potro J.M.,1.0,6.0,8770.0,4450.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.0
