Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Cipolla F.,Davydenko N.,76.0,52.0,671.0,875.0,6.0,4.0,4.0,6.0,3.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,1.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Kubot L.,Almagro N.,58.0,10.0,822.0,2380.0,6.0,1.0,5.0,7.0,3.0,6.0,5.0,7.0,,,1.0,3.0,0.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Riba P.,Montanes A.,88.0,50.0,612.0,895.0,7.0,6.0,2.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,1.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Stakhovsky S.,Marchenko I.,65.0,246.0,755.0,192.0,6.0,3.0,6.0,7.0,4.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,1.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Mannarino A.,Del Potro J.M.,91.0,11.0,598.0,2315.0,6.0,2.0,1.0,6.0,5.0,7.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Mayer L.,Lopez F.,21.0,19.0,1630.0,1755.0,6.0,7.0,3.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Nielsen F.,Anderson K.,240.0,32.0,197.0,1190.0,1.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Kavcic B.,Ward J.,103.0,347.0,552.0,123.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Ramos A.,Berdych T.,67.0,7.0,734.0,3700.0,5.0,7.0,6.0,4.0,2.0,6.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Verdasco F.,Tomic B.,24.0,38.0,1550.0,1048.0,6.0,4.0,7.0,6.0,4.0,6.0,2.0,6.0,5.0,7.0,2.0,3.0,0.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Kamke T.,Hanescu V.,98.0,90.0,578.0,600.0,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Melzer J.,Karlovic I.,33.0,57.0,1170.0,842.0,6.0,7.0,5.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
Australian Open,16/01/12,Grand Slam,Outdoor,Hard,1st Round,Muller G.,Fish M.,55.0,8.0,853.0,2965.0,4.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
