Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Almagro N.,Dutra Silva R.,47.0,386.0,944.0,114.0,6.0,3.0,7.0,6.0,5.0,7.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Kudla D.,Dzumhur D.,66.0,87.0,770.0,660.0,6.0,7.0,5.0,7.0,6.0,2.0,6.0,1.0,3.0,6.0,2.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Nishioka Y.,Stakhovsky S.,122.0,94.0,506.0,635.0,3.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Cilic M.,Baker B.,13.0,589.0,2695.0,50.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Coric B.,Karlovic I.,50.0,32.0,935.0,1270.0,6.0,7.0,6.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Mannarino A.,Edmund K.,55.0,68.0,880.0,758.0,6.0,2.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,1.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Kohlschreiber P.,Herbert P.H.,22.0,81.0,1600.0,691.0,5.0,7.0,3.0,6.0,6.0,3.0,3.0,6.0,,,1.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Lorenzi P.,Lacko L.,49.0,123.0,940.0,501.0,4.0,6.0,7.0,6.0,5.0,7.0,3.0,6.0,,,1.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Anderson K.,Istomin D.,25.0,116.0,1505.0,531.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,7.0,3.0,6.0,2.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Rosol L.,Querrey S.,73.0,41.0,740.0,1075.0,7.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,10.0,12.0,2.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Tipsarevic J.,Simon G.,411.0,20.0,103.0,1720.0,6.0,4.0,4.0,6.0,5.0,7.0,3.0,6.0,,,1.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Djokovic N.,Ward J.,1.0,177.0,16950.0,309.0,6.0,0.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Sela D.,Ferrer D.,63.0,14.0,781.0,2605.0,2.0,6.0,1.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Fratangelo B.,Dimitrov G.,112.0,37.0,537.0,1150.0,3.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Klein B.,Mahut N.,260.0,51.0,200.0,919.0,6.0,7.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Wimbledon,27/06/16,Grand Slam,Outdoor,Grass,1st Round,Goffin D.,Ward A.,11.0,245.0,2780.0,215.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
