Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Matosevic M.,Federer R.,76.0,3.0,682.0,7490.0,3.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Dodig I.,Lopez F.,53.0,21.0,850.0,1770.0,6.0,1.0,5.0,7.0,6.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,0.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Anderson K.,40.0,20.0,1059.0,1795.0,3.0,6.0,7.0,6.0,6.0,4.0,2.0,6.0,6.0,7.0,2.0,3.0,0.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Gabashvili T.,Giraldo S.,62.0,32.0,795.0,1180.0,6.0,3.0,1.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Marchenko I.,Chiudinelli M.,163.0,167.0,315.0,303.0,7.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Klizan M.,Darcis S.,65.0,364.0,775.0,119.0,3.0,6.0,2.0,6.0,7.0,6.0,7.0,5.0,6.0,4.0,3.0,2.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Janowicz J.,Lajovic D.,43.0,61.0,995.0,800.0,6.0,3.0,7.0,5.0,5.0,7.0,7.0,5.0,,,3.0,1.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Baghdatis M.,Cilic M.,86.0,16.0,640.0,1845.0,3.0,6.0,1.0,3.0,,,,,,,0.0,1.0,0.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Berdych T.,Hewitt L.,7.0,41.0,4060.0,1050.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Kudryavtsev A.,Donskoy E.,146.0,118.0,393.0,513.0,2.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Ito T.,Johnson S.,126.0,51.0,478.0,904.0,6.0,2.0,3.0,6.0,5.0,7.0,4.0,1.0,,,1.0,2.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Dancevic F.,Sousa J.,135.0,38.0,439.0,1077.0,6.0,7.0,6.0,3.0,2.0,6.0,6.0,4.0,6.0,7.0,2.0,3.0,0.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Goffin D.,Desein N.,56.0,238.0,828.0,206.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Lacko L.,Thiem D.,84.0,45.0,644.0,985.0,3.0,6.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,Dimitrov G.,Harrison R.,8.0,184.0,3540.0,282.0,6.0,2.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,1.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,1st Round,De Schepper K.,Gulbis E.,105.0,12.0,561.0,2580.0,1.0,6.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,1st Round,Berlocq C.,Sela D.,63.0,83.0,785.0,648.0,6.0,1.0,3.0,6.0,2.0,6.0,5.0,7.0,,,1.0,3.0,0.0
US Open,27/08/14,Grand Slam,Outdoor,Hard,2nd Round,Chardy J.,Kavcic B.,36.0,92.0,1105.0,618.0,2.0,6.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Bellucci T.,Wawrinka S.,91.0,4.0,618.0,5985.0,3.0,6.0,4.0,6.0,6.0,3.0,6.0,7.0,,,1.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Andujar P.,Nishikori K.,48.0,11.0,926.0,2680.0,4.0,6.0,1.0,6.0,,,,,,,0.0,2.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Llodra M.,Kohlschreiber P.,192.0,25.0,256.0,1505.0,2.0,6.0,,,,,,,,,0.0,1.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Garcia-Lopez G.,Querrey S.,33.0,57.0,1168.0,820.0,3.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Carreno-Busta P.,Paire B.,74.0,98.0,691.0,590.0,6.0,1.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,1.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Struff J.L.,Isner J.,77.0,15.0,680.0,1925.0,6.0,7.0,4.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Tsonga J.W.,Nedovyesov A.,10.0,107.0,2920.0,554.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Ebden M.,Mayer L.,94.0,26.0,608.0,1354.0,1.0,6.0,3.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Mathieu P.H.,Djokovic N.,81.0,1.0,649.0,12770.0,1.0,6.0,3.0,6.0,0.0,6.0,,,,,0.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Bolelli S.,Robredo T.,85.0,18.0,642.0,1825.0,7.0,5.0,7.0,6.0,4.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Coric B.,Estrella Burgos V.,204.0,80.0,240.0,653.0,6.0,7.0,6.0,4.0,4.0,6.0,2.0,6.0,,,1.0,3.0,0.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Kuznetsov An.,Verdasco F.,96.0,37.0,592.0,1100.0,6.0,3.0,4.0,6.0,4.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,1.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Kyrgios N.,Seppi A.,60.0,49.0,805.0,925.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,28/08/14,Grand Slam,Outdoor,Hard,2nd Round,Raonic M.,Gojowczyk P.,6.0,124.0,4225.0,483.0,7.0,6.0,5.0,7.0,6.0,4.0,7.0,6.0,,,3.0,1.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Murray A.,Bachinger M.,9.0,235.0,3150.0,208.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Cilic M.,Marchenko I.,16.0,163.0,1845.0,315.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Anderson K.,Janowicz J.,20.0,43.0,1795.0,995.0,6.0,7.0,6.0,2.0,6.0,1.0,6.0,3.0,,,3.0,1.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Ito T.,Lopez F.,126.0,21.0,478.0,1770.0,4.0,6.0,6.0,3.0,4.0,6.0,6.0,7.0,,,1.0,3.0,0.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Monfils G.,Gonzalez A.,24.0,100.0,1530.0,577.0,7.0,5.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Dimitrov G.,Sela D.,8.0,83.0,3540.0,648.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Sousa J.,Goffin D.,38.0,56.0,1077.0,828.0,4.0,6.0,2.0,6.0,0.0,6.0,,,,,0.0,3.0,0.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Delbonis F.,Simon G.,66.0,31.0,775.0,1180.0,4.0,6.0,6.0,3.0,5.0,7.0,1.0,6.0,,,1.0,3.0,0.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Gulbis E.,Thiem D.,12.0,45.0,2580.0,985.0,6.0,4.0,6.0,3.0,4.0,6.0,3.0,6.0,3.0,6.0,2.0,3.0,0.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Gasquet R.,Lorenzi P.,14.0,78.0,2360.0,674.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Ferrer D.,Tomic B.,5.0,67.0,4765.0,771.0,,,,,,,,,,,,,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Berdych T.,Klizan M.,7.0,65.0,4060.0,775.0,6.0,3.0,4.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Smyczek T.,Bautista R.,90.0,19.0,621.0,1800.0,3.0,6.0,2.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Gabashvili T.,Kudryavtsev A.,62.0,146.0,795.0,393.0,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Karlovic I.,Granollers M.,30.0,42.0,1220.0,1010.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,3.0,4.0,6.0,2.0,3.0,0.0
US Open,29/08/14,Grand Slam,Outdoor,Hard,2nd Round,Fognini F.,Mannarino A.,17.0,89.0,1835.0,622.0,3.0,6.0,4.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
US Open,30/08/14,Grand Slam,Outdoor,Hard,2nd Round,Federer R.,Groth S.,3.0,104.0,7490.0,571.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,30/08/14,Grand Slam,Outdoor,Hard,3rd Round,Nishikori K.,Mayer L.,11.0,26.0,2680.0,1354.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,30/08/14,Grand Slam,Outdoor,Hard,3rd Round,Raonic M.,Estrella Burgos V.,6.0,80.0,4225.0,653.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,1.0
US Open,30/08/14,Grand Slam,Outdoor,Hard,3rd Round,Kuznetsov An.,Murray A.,96.0,9.0,592.0,3150.0,1.0,6.0,5.0,7.0,6.0,4.0,2.0,6.0,,,1.0,3.0,0.0
US Open,30/08/14,Grand Slam,Outdoor,Hard,3rd Round,Querrey S.,Djokovic N.,57.0,1.0,820.0,12770.0,3.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,30/08/14,Grand Slam,Outdoor,Hard,3rd Round,Carreno-Busta P.,Tsonga J.W.,74.0,10.0,691.0,2920.0,4.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
US Open,30/08/14,Grand Slam,Outdoor,Hard,3rd Round,Kohlschreiber P.,Isner J.,25.0,15.0,1505.0,1925.0,7.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.0
US Open,31/08/14,Grand Slam,Outdoor,Hard,3rd Round,Kavcic B.,Wawrinka S.,92.0,4.0,618.0,5985.0,,,,,,,,,,,,,0.0
US Open,31/08/14,Grand Slam,Outdoor,Hard,3rd Round,Kyrgios N.,Robredo T.,60.0,18.0,805.0,1825.0,6.0,3.0,3.0,6.0,6.0,7.0,3.0,6.0,,,1.0,3.0,0.0
US Open,31/08/14,Grand Slam,Outdoor,Hard,3rd Round,Ferrer D.,Simon G.,5.0,31.0,4765.0,1180.0,3.0,6.0,6.0,3.0,1.0,6.0,3.0,6.0,,,1.0,3.0,0.0
US Open,31/08/14,Grand Slam,Outdoor,Hard,3rd Round,Cilic M.,Anderson K.,16.0,20.0,1845.0,1795.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.0
US Open,31/08/14,Grand Slam,Outdoor,Hard,3rd Round,Gabashvili T.,Berdych T.,62.0,7.0,795.0,4060.0,3.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
US Open,31/08/14,Grand Slam,Outdoor,Hard,3rd Round,Federer R.,Granollers M.,3.0,42.0,7490.0,1010.0,4.0,6.0,6.0,1.0,6.0,1.0,6.0,1.0,,,3.0,1.0,1.0
US Open,31/08/14,Grand Slam,Outdoor,Hard,3rd Round,Thiem D.,Lopez F.,45.0,21.0,985.0,1770.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,31/08/14,Grand Slam,Outdoor,Hard,3rd Round,Mannarino A.,Bautista R.,89.0,19.0,622.0,1800.0,5.0,7.0,2.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
US Open,01/09/14,Grand Slam,Outdoor,Hard,3rd Round,Monfils G.,Gasquet R.,24.0,14.0,1530.0,2360.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
US Open,01/09/14,Grand Slam,Outdoor,Hard,3rd Round,Dimitrov G.,Goffin D.,8.0,56.0,3540.0,828.0,0.0,6.0,6.0,3.0,6.0,4.0,6.0,1.0,,,3.0,1.0,1.0
US Open,01/09/14,Grand Slam,Outdoor,Hard,4th Round,Djokovic N.,Kohlschreiber P.,1.0,25.0,12770.0,1505.0,6.0,1.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,01/09/14,Grand Slam,Outdoor,Hard,4th Round,Murray A.,Tsonga J.W.,9.0,10.0,3150.0,2920.0,7.0,5.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,01/09/14,Grand Slam,Outdoor,Hard,4th Round,Wawrinka S.,Robredo T.,4.0,18.0,5985.0,1825.0,7.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,1.0
US Open,02/09/14,Grand Slam,Outdoor,Hard,4th Round,Raonic M.,Nishikori K.,6.0,11.0,4225.0,2680.0,6.0,4.0,6.0,7.0,7.0,6.0,5.0,7.0,4.0,6.0,2.0,3.0,0.0
US Open,02/09/14,Grand Slam,Outdoor,Hard,4th Round,Monfils G.,Dimitrov G.,24.0,8.0,1530.0,3540.0,7.0,5.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,1.0
US Open,02/09/14,Grand Slam,Outdoor,Hard,4th Round,Cilic M.,Simon G.,16.0,31.0,1845.0,1180.0,5.0,7.0,7.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
US Open,03/09/14,Grand Slam,Outdoor,Hard,4th Round,Berdych T.,Thiem D.,7.0,45.0,4060.0,985.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,03/09/14,Grand Slam,Outdoor,Hard,4th Round,Federer R.,Bautista R.,3.0,19.0,7490.0,1800.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
US Open,03/09/14,Grand Slam,Outdoor,Hard,Quarterfinals,Wawrinka S.,Nishikori K.,4.0,11.0,5985.0,2680.0,6.0,3.0,5.0,7.0,6.0,7.0,7.0,6.0,4.0,6.0,2.0,3.0,0.0
US Open,04/09/14,Grand Slam,Outdoor,Hard,Quarterfinals,Murray A.,Djokovic N.,9.0,1.0,3150.0,12770.0,6.0,7.0,7.0,6.0,2.0,6.0,4.0,6.0,,,1.0,3.0,0.0
US Open,04/09/14,Grand Slam,Outdoor,Hard,Quarterfinals,Berdych T.,Cilic M.,7.0,16.0,4060.0,1845.0,2.0,6.0,4.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
US Open,05/09/14,Grand Slam,Outdoor,Hard,Quarterfinals,Federer R.,Monfils G.,3.0,24.0,7490.0,1530.0,4.0,6.0,3.0,6.0,6.0,4.0,7.0,5.0,6.0,2.0,3.0,2.0,1.0
US Open,06/09/14,Grand Slam,Outdoor,Hard,Semifinals,Djokovic N.,Nishikori K.,1.0,11.0,12770.0,2680.0,4.0,6.0,6.0,1.0,6.0,7.0,3.0,6.0,,,1.0,3.0,0.0
US Open,06/09/14,Grand Slam,Outdoor,Hard,Semifinals,Federer R.,Cilic M.,3.0,16.0,7490.0,1845.0,3.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
US Open,08/09/14,Grand Slam,Outdoor,Hard,The Final,Cilic M.,Nishikori K.,16.0,11.0,1845.0,2680.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
