Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Simon G.,Harris L.,40.0,145.0,1080.0,401.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Edmund K.,Lorenzi P.,16.0,94.0,1935.0,603.0,6.0,4.0,4.0,6.0,5.0,7.0,1.0,6.0,,,1.0,3.0,0.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Sonego L.,Muller G.,121.0,127.0,460.0,448.0,7.0,6.0,6.0,7.0,5.0,7.0,7.0,6.0,6.0,2.0,3.0,2.0,1.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Ramos-Vinolas A.,Khachanov K.,52.0,26.0,985.0,1525.0,3.0,6.0,2.0,6.0,3.0,6.0,,,,,0.0,3.0,0.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Ruud C.,Pella G.,143.0,66.0,401.0,825.0,4.0,6.0,4.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Andreozzi G.,Sock J.,113.0,18.0,498.0,1815.0,0.0,6.0,6.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Berlocq C.,Raonic M.,172.0,24.0,330.0,1575.0,6.0,7.0,4.0,6.0,6.0,1.0,3.0,6.0,,,1.0,3.0,0.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Wawrinka S.,Dimitrov G.,101.0,8.0,560.0,3790.0,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,1.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Jarry N.,Gojowczyk P.,42.0,47.0,1063.0,1038.0,7.0,6.0,4.0,6.0,6.0,1.0,7.0,5.0,,,3.0,1.0,1.0
US Open,27/08/2018,Grand Slam,Outdoor,Hard,1st Round,Humbert U.,Altamirano C.,139.0,345.0,411.0,128.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.0
