Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Kyrgios N.,Raonic M.,160.0,9.0,350.0,2975.0,3.0,6.0,6.0,7.0,3.0,6.0,,,,,0.0,3.0,0.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Youzhny M.,Carreno-Busta P.,16.0,68.0,2065.0,729.0,3.0,6.0,1.0,6.0,6.0,3.0,6.0,4.0,6.0,0.0,3.0,2.0,1.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Devvarman S.,Nedovyesov A.,96.0,101.0,595.0,591.0,7.0,5.0,3.0,6.0,6.0,7.0,3.0,6.0,,,1.0,3.0,0.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Przysiezny M.,Nieminen J.,102.0,60.0,572.0,790.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,2.0,3.0,0.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Arguello F.,Stepanek R.,114.0,43.0,512.0,1040.0,7.0,6.0,6.0,3.0,4.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,0.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Federer R.,Lacko L.,4.0,87.0,5125.0,617.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Polansky P.,Berdych T.,135.0,6.0,421.0,4330.0,3.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Schwartzman D.,Elias G.,109.0,178.0,533.0,294.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,1.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Estrella Burgos V.,Janowicz J.,100.0,23.0,592.0,1510.0,1.0,6.0,4.0,6.0,7.0,6.0,4.0,6.0,,,1.0,3.0,0.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Isner J.,Herbert P.H.,11.0,130.0,2600.0,431.0,7.0,6.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,1.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Roger-Vasselin E.,Tsonga J.W.,51.0,14.0,895.0,2315.0,6.0,7.0,5.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Tursunov D.,Starace P.,32.0,176.0,1155.0,304.0,6.0,1.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.0
French Open,25/05/14,Grand Slam,Outdoor,Clay,1st Round,Querrey S.,Volandri F.,67.0,99.0,730.0,592.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
