Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Ferrer D.,Vassallo-Arguello M.,4.0,111.0,2865.0,444.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Monfils G.,135.0,33.0,346.0,963.0,4.0,6.0,4.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Soderling R.,Korolev E.,34.0,98.0,960.0,475.0,6.0,7.0,3.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Monaco J.,126.0,32.0,386.0,970.0,6.0,2.0,6.0,2.0,5.0,7.0,6.0,2.0,,,3.0,1.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Granollers M.,Simon G.,51.0,16.0,751.0,1350.0,4.0,6.0,3.0,6.0,7.0,5.0,2.0,6.0,,,1.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Karanusic R.,Sweeting R.,100.0,277.0,471.0,129.0,7.0,5.0,7.0,5.0,3.0,6.0,6.0,2.0,,,3.0,1.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Acasuso J.,Berrer M.,52.0,99.0,736.0,475.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Odesnik W.,Fognini F.,114.0,83.0,424.0,536.0,2.0,6.0,6.0,0.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Wawrinka S.,Bolelli S.,10.0,47.0,1670.0,840.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Nalbandian D.,Daniel M.,7.0,82.0,1975.0,537.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Bohli S.,Vanek J.,133.0,123.0,353.0,392.0,6.0,3.0,3.0,6.0,2.0,6.0,5.0,7.0,,,1.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Nadal R.,Phau B.,1.0,136.0,6700.0,343.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Llodra M.,Gabashvili T.,38.0,85.0,911.0,517.0,6.0,3.0,5.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Beck A.,Isner J.,122.0,125.0,403.0,386.0,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Roitman S.,Murray A.,107.0,6.0,455.0,2415.0,3.0,6.0,4.0,6.0,0.0,6.0,,,,,0.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Evans B.,Golubev A.,190.0,161.0,210.0,270.0,4.0,6.0,3.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Rochus O.,De Heart R.,68.0,261.0,604.0,142.0,6.0,7.0,7.0,5.0,4.0,6.0,6.0,3.0,4.0,6.0,2.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Kohlschreiber P.,Horna L.,26.0,95.0,1055.0,484.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Ball C.,Troicki V.,188.0,71.0,222.0,583.0,6.0,7.0,0.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Lopez F.,Melzer J.,29.0,48.0,1020.0,814.0,6.0,4.0,6.0,7.0,2.0,6.0,6.0,2.0,4.0,6.0,2.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Hernandez O.,Bellucci T.,79.0,86.0,551.0,510.0,3.0,6.0,7.0,6.0,4.0,6.0,5.0,7.0,,,1.0,3.0,0.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Del Potro J.M.,Canas G.,17.0,53.0,1343.0,735.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,1.0
US Open,25/08/08,Grand Slam,Outdoor,Hard,1st Round,Gremelmayr D.,Darcis S.,74.0,62.0,562.0,675.0,1.0,6.0,7.0,6.0,6.0,7.0,4.0,6.0,,,1.0,3.0,0.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Blake J.,Young D.,9.0,102.0,1725.0,462.0,6.0,1.0,3.0,6.0,6.0,1.0,4.0,6.0,6.0,4.0,3.0,2.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Cipolla F.,Hernych J.,142.0,120.0,334.0,413.0,6.0,7.0,6.0,4.0,2.0,6.0,7.0,6.0,7.0,6.0,3.0,2.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Berdych T.,Querrey S.,22.0,55.0,1210.0,716.0,3.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Serra F.,Schuettler R.,69.0,36.0,597.0,954.0,7.0,6.0,6.0,0.0,2.0,0.0,,,,,2.0,0.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Minar J.,Karlovic I.,303.0,14.0,118.0,1405.0,5.0,7.0,1.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Lu Y.H.,Lapentti N.,73.0,65.0,571.0,624.0,6.0,4.0,1.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Haas T.,Gasquet R.,39.0,12.0,905.0,1595.0,6.0,7.0,6.0,4.0,5.0,7.0,7.0,5.0,6.0,2.0,3.0,2.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Garcia-Lopez G.,Hrbaty D.,67.0,391.0,606.0,81.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Jenkins S.,Nieminen J.,196.0,37.0,204.0,930.0,3.0,6.0,3.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Andujar P.,Devilder N.,88.0,63.0,501.0,642.0,4.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Gil F.,80.0,90.0,542.0,495.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,3.0,,,3.0,1.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Seppi A.,Lee H.T.,31.0,101.0,990.0,467.0,6.0,3.0,7.0,5.0,3.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Spadea V.,Safin M.,110.0,44.0,447.0,865.0,6.0,3.0,2.0,6.0,3.0,6.0,6.0,4.0,4.0,6.0,2.0,3.0,0.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Muller G.,Recouderc L.,130.0,195.0,371.0,205.0,6.0,4.0,6.0,0.0,4.0,6.0,6.0,4.0,,,3.0,1.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Navarro-Pastor I.,Gonzalez F.,75.0,11.0,560.0,1615.0,6.0,7.0,3.0,6.0,6.0,4.0,6.0,7.0,,,1.0,3.0,0.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Kunitsyn I.,Verdasco F.,72.0,13.0,581.0,1440.0,3.0,6.0,4.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Robredo T.,Zverev M.,15.0,94.0,1360.0,485.0,7.0,6.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,1.0
US Open,26/08/08,Grand Slam,Outdoor,Hard,1st Round,Andreev I.,Gicquel M.,23.0,41.0,1145.0,884.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.0
