Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Gremelmayr D.,Ferrer D.,80.0,12.0,1042.0,3390.0,1.0,6.0,7.0,6.0,1.0,6.0,7.0,6.0,4.0,6.0,2.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Berdych T.,Ginepri R.,21.0,47.0,2400.0,1490.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Ouahab L.,Mayer F.,193.0,450.0,430.0,127.0,2.0,6.0,1.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Hrbaty D.,Isner J.,251.0,139.0,302.0,645.0,7.0,6.0,2.0,6.0,6.0,2.0,7.0,5.0,,,3.0,1.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Soderling R.,Kendrick R.,17.0,96.0,2650.0,956.0,5.0,7.0,6.0,4.0,6.0,4.0,7.0,5.0,,,3.0,1.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Petzschner P.,Dabul B.,63.0,100.0,1232.0,940.0,1.0,6.0,2.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Rehnquist B.,Roddick A.,191.0,9.0,442.0,3940.0,0.0,6.0,2.0,6.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Malisse X.,Llodra M.,195.0,56.0,428.0,1350.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Lopez F.,Muller G.,28.0,87.0,2010.0,988.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,7.0,2.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Tomic B.,Starace P.,768.0,73.0,42.0,1128.0,7.0,6.0,1.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Reynolds B.,Robredo T.,69.0,22.0,1146.0,2390.0,2.0,6.0,5.0,7.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Benneteau J.,Baghdatis M.,48.0,97.0,1478.0,950.0,3.0,6.0,6.0,7.0,2.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Minar I.,Wawrinka S.,102.0,16.0,930.0,2670.0,1.0,6.0,6.0,2.0,5.0,7.0,6.0,7.0,,,1.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Del Potro J.M.,Zverev M.,6.0,81.0,4060.0,1040.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Martin A.,Troicki V.,99.0,53.0,940.0,1395.0,3.0,6.0,6.0,3.0,2.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Klein B.,Phau B.,249.0,110.0,304.0,883.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Daniel M.,68.0,101.0,1163.0,932.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Stoppini A.,Djokovic N.,220.0,3.0,354.0,10650.0,2.0,6.0,3.0,6.0,5.0,7.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Fish M.,Groth S.,24.0,279.0,2330.0,266.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,0.0,,,3.0,1.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Delic A.,Dent T.,127.0,728.0,728.0,48.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Calleri A.,Garcia-Lopez G.,66.0,62.0,1170.0,1232.0,6.0,3.0,6.0,7.0,2.0,6.0,0.0,6.0,,,1.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Moya C.,Korolev E.,41.0,118.0,1580.0,808.0,3.0,6.0,1.0,6.0,6.0,7.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Anderson K.,Cilic M.,108.0,20.0,904.0,2450.0,3.0,6.0,2.0,6.0,7.0,6.0,3.0,6.0,,,1.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Bellucci T.,Lu Y.H.,90.0,61.0,978.0,1244.0,3.0,6.0,5.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Vliegen K.,Bolelli S.,85.0,39.0,1008.0,1686.0,6.0,7.0,6.0,7.0,5.0,7.0,,,,,0.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Safin M.,Navarro-Pastor I.,27.0,74.0,2050.0,1108.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Nieminen J.,Mathieu P.H.,38.0,29.0,1700.0,2000.0,2.0,6.0,1.0,4.0,,,,,,,0.0,1.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Hernandez O.,Tipsarevic J.,67.0,46.0,1168.0,1500.0,6.0,4.0,1.0,6.0,3.0,6.0,6.0,4.0,0.0,6.0,2.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Kohlschreiber P.,Querrey S.,34.0,33.0,1855.0,1860.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Ferrero J.C.,Santoro F.,65.0,60.0,1190.0,1268.0,3.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Nalbandian D.,Gicquel M.,11.0,50.0,3500.0,1448.0,6.0,1.0,4.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,1.0
Australian Open,19/01/09,Grand Slam,Outdoor,Hard,1st Round,Federer R.,Seppi A.,2.0,35.0,10700.0,1820.0,6.0,1.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,1.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Junqueira D.,Gasquet R.,76.0,25.0,1088.0,2330.0,7.0,6.0,6.0,7.0,3.0,6.0,4.0,6.0,,,1.0,3.0,0.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Hernych J.,Hanescu V.,78.0,44.0,1068.0,1531.0,6.0,3.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,7.0,2.0,3.0,0.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Pavel A.,Murray A.,1141.0,4.0,10.0,7190.0,2.0,6.0,1.0,3.0,,,,,,,0.0,1.0,0.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Melzer J.,59.0,32.0,1325.0,1868.0,5.0,7.0,2.0,6.0,1.0,6.0,,,,,0.0,3.0,0.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Massu N.,Almagro N.,84.0,18.0,1010.0,2540.0,4.0,6.0,4.0,6.0,6.0,3.0,7.0,5.0,3.0,6.0,2.0,3.0,0.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Golubev A.,Fognini F.,93.0,88.0,966.0,986.0,6.0,3.0,6.0,7.0,4.0,6.0,2.0,6.0,,,1.0,3.0,0.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Granollers M.,Gabashvili T.,51.0,64.0,1444.0,1226.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,0.0,,,3.0,1.0,1.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Ancic M.,Odesnik W.,36.0,115.0,1805.0,862.0,7.0,5.0,6.0,4.0,4.0,6.0,6.0,2.0,,,3.0,1.0,1.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Spadea V.,Istomin D.,82.0,105.0,1038.0,910.0,2.0,6.0,5.0,7.0,4.0,6.0,,,,,0.0,3.0,0.0
Australian Open,20/01/09,Grand Slam,Outdoor,Hard,1st Round,Gimeno-Traver D.,Karlovic I.,91.0,26.0,976.0,2295.0,3.0,6.0,4.0,6.0,4.0,6.0,,,,,0.0,3.0,0.0
