,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
522,522,2022-10-05,12200018,Final,1610612766,1610612754,2022,1610612766,97.0,0.344,0.611,0.209,20.0,49.0,1610612754,122.0,0.484,0.963,0.2,27.0,53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.0,-41.0,1.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
521,521,2022-10-06,12200028,Final,1610612747,1610612750,2022,1610612747,99.0,0.34,0.733,0.224,23.0,54.0,1610612750,114.0,0.442,0.769,0.313,29.0,59.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,13.0,2.0,95.0,0.0,2.0,10.0,10.0,2.0,121.0,1.0,0.0
520,520,2022-10-06,12200026,Final,1610612759,1610612753,2022,1610612759,99.0,0.447,0.692,0.419,29.0,42.0,1610612753,102.0,0.444,0.778,0.243,21.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.0,-38.0,1.0,96.0,0.0,1.0,-12.0,-12.0,1.0,97.0,0.0,1.0
519,519,2022-10-06,12200024,Final,1610612751,1610612748,2022,1610612751,80.0,0.392,0.773,0.179,16.0,47.0,1610612748,109.0,0.432,0.64,0.306,31.0,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,-19.0,1.0,108.0,0.0,1.0,-10.0,-10.0,1.0,111.0,0.0,1.0
518,518,2022-10-06,12200023,Final,1610612737,1610612749,2022,1610612737,123.0,0.547,0.786,0.318,23.0,39.0,1610612749,113.0,0.423,0.81,0.35,22.0,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,1.0,102.0,0.0,1.0
517,517,2022-10-07,12200035,Final,1610612742,1610612753,2022,1610612742,105.0,0.432,0.818,0.362,25.0,35.0,1610612753,110.0,0.459,0.833,0.343,22.0,52.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,98.0,1.0,0.0,-4.5,7.5,3.0,99.5,1.0,1.0
516,516,2022-10-07,12200034,Final,1610612740,1610612765,2022,1610612740,107.0,0.447,0.676,0.333,21.0,47.0,1610612765,101.0,0.365,0.806,0.286,22.0,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,129.0,1.0,0.0,-21.0,-21.0,1.0,96.0,0.0,1.0
515,515,2022-10-07,12200033,Final,1610612763,1610612748,2022,1610612763,108.0,0.453,0.667,0.303,24.0,50.0,1610612748,111.0,0.425,0.864,0.346,29.0,39.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,3.5,4.0,108.0,2.0,0.0,9.5,19.5,3.0,110.0,1.0,1.0
514,514,2022-10-07,12200032,Final,1610612745,1610612761,2022,1610612745,116.0,0.437,0.757,0.387,22.0,52.0,1610612761,100.0,0.434,0.579,0.176,18.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,2.0,134.0,1.0,0.0,19.0,-13.0,4.0,119.5,2.0,0.0
513,513,2022-10-07,12200031,Final,1610612741,1610612743,2022,1610612741,131.0,0.602,0.889,0.536,32.0,32.0,1610612743,113.0,0.466,0.81,0.412,29.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,1.0,125.0,0.0,1.0,-11.0,-11.0,1.0,101.0,0.0,1.0
512,512,2022-10-07,12200030,Final,1610612752,1610612754,2022,1610612752,131.0,0.44,0.963,0.405,25.0,43.0,1610612754,114.0,0.446,0.731,0.394,26.0,47.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,2.0,117.0,1.0,0.0,25.0,25.0,2.0,122.0,1.0,0.0
511,511,2022-10-07,12200029,Final,1610612766,1610612738,2022,1610612766,103.0,0.382,0.682,0.27,23.0,52.0,1610612738,112.0,0.438,0.882,0.432,27.0,57.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-33.0,8.0,2.0,95.0,0.0,2.0,17.5,-23.5,3.0,126.5,1.0,1.0
510,510,2022-10-08,12200036,Final,1610612749,1610612737,2022,1610612749,109.0,0.446,0.8,0.357,22.0,42.0,1610612737,118.0,0.5,0.833,0.484,19.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-2.5,2.0,107.5,0.0,2.0,10.0,10.0,2.0,123.0,1.0,0.0
509,509,2022-10-09,12200042,Final,1610612746,1610612750,2022,1610612746,117.0,0.465,0.955,0.372,27.0,45.0,1610612750,119.0,0.495,0.857,0.351,32.0,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,102.0,1.0,0.0,12.5,2.5,4.0,117.5,2.0,0.0
508,508,2022-10-09,12200041,Final,1610612758,1610612757,2022,1610612758,126.0,0.506,0.652,0.467,34.0,47.0,1610612757,94.0,0.403,0.839,0.345,18.0,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,105.0,1.0,0.0,-11.0,-6.0,2.0,99.0,0.0,2.0
507,507,2022-10-09,12200040,Final,1610612744,1610612747,2022,1610612744,121.0,0.477,0.706,0.333,22.0,45.0,1610612747,124.0,0.5,0.944,0.436,24.0,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,100.0,2.0,0.0,-16.333333333333343,0.6666666666666572,3.0,96.33333333333333,0.0,3.0
506,506,2022-10-09,12200039,Final,1610612759,1610612740,2022,1610612759,97.0,0.366,0.762,0.265,22.0,48.0,1610612740,111.0,0.44,0.842,0.385,28.0,59.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.5,17.5,2.0,97.5,0.0,2.0,5.0,1.0,4.0,118.0,2.0,0.0
505,505,2022-10-09,12200037,Final,1610612761,1610612741,2022,1610612761,98.0,0.354,0.71,0.216,14.0,47.0,1610612741,115.0,0.506,0.842,0.406,29.0,52.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333329,-11.666666666666671,5.0,113.0,2.0,1.0,7.0,11.0,3.0,128.0,1.0,1.0
