ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
49,New York,US Open,05/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Van De Zandschulp B.,Schwartzman D.,117,14,698,2980,6,3,6,4,5,7,5,7,6,1,3,2,Completed,4,1.25,4.69,1.23,4.69,1.31,4.25,1.23
49,New York,US Open,05/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,Evans D.,2,27,9980,2074,6,3,6,4,6,3,,,,,3,0,Completed,1.03,15,1.03,17.6,1.05,19,1.03,13.21
49,New York,US Open,05/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Alcaraz C.,Gojowczyk P.,55,141,1209,563,5,7,6,1,5,7,6,2,6,0,3,2,Completed,1.22,4.33,1.28,4.16,1.28,4.5,1.23,4.19
49,New York,US Open,06/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Auger-Aliassime F.,Tiafoe F.,15,50,2828,1312,4,6,6,2,7,6,6,4,,,3,1,Completed,1.57,2.37,1.61,2.49,1.64,2.62,1.55,2.47
49,New York,US Open,06/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Sinner J.,4,16,8240,2750,6,4,6,4,7,6,,,,,3,0,Completed,1.16,5,1.19,5.37,1.21,5.7,1.18,4.95
49,New York,US Open,06/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Harris L.,Opelka R.,46,24,1443,2206,6,7,6,4,6,1,6,3,,,3,1,Completed,1.8,2,1.77,2.18,1.93,2.18,1.8,2.04
49,New York,US Open,06/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Berrettini M.,Otte O.,8,144,5533,543,6,4,3,6,6,3,6,2,,,3,1,Completed,1.11,6.5,1.13,7.17,1.13,7.8,1.11,6.64
49,New York,US Open,07/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Brooksby J.,1,99,11113,812,1,6,6,3,6,2,6,2,,,3,1,Completed,1.03,15,1.03,19.85,1.03,26,1.02,16.37
49,New York,US Open,07/09/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Van De Zandschulp B.,2,117,9980,698,6,3,6,0,4,6,7,5,,,3,1,Completed,1.02,19,1.02,20.91,1.03,21,1.02,16.68
49,New York,US Open,08/09/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Auger-Aliassime F.,Alcaraz C.,15,55,2828,1209,6,3,3,1,,,,,,,1,0,Retired,1.44,2.75,1.5,2.81,1.52,2.97,1.46,2.75
49,New York,US Open,08/09/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Harris L.,4,46,8240,1443,7,6,6,3,6,4,,,,,3,0,Completed,1.12,6,1.14,6.9,1.17,7,1.14,5.95
49,New York,US Open,09/09/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Berrettini M.,1,8,11113,5533,5,7,6,2,6,2,6,3,,,3,1,Completed,1.1,7,1.12,7.81,1.14,8.2,1.11,6.99
49,New York,US Open,10/09/2021,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,Auger-Aliassime F.,2,15,9980,2828,6,4,7,5,6,2,,,,,3,0,Completed,1.16,5,1.17,5.95,1.21,6,1.17,5.31
49,New York,US Open,11/09/2021,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Zverev A.,1,4,11113,8240,4,6,6,2,6,4,4,6,6,2,3,2,Completed,1.4,3,1.42,3.14,1.45,3.25,1.39,3.05
49,New York,US Open,12/09/2021,Grand Slam,Outdoor,Hard,The Final,5,Medvedev D.,Djokovic N.,2,1,9980,11113,6,4,6,4,6,4,,,,,3,0,Completed,3,1.4,3.14,1.42,3.36,1.45,3.04,1.39
