ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
5,Melbourne,Australian Open,23/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Rune H.,6,10,3930,2876,6,3,3,6,6,3,4,6,7,6,3,2,Completed,2.1,1.73,2.17,1.78,2.25,1.78,2.12,1.74
5,Melbourne,Australian Open,23/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,Paul T.,Bautista Agut R.,35,25,1160,1675,6,2,4,6,6,2,7,5,,,3,1,Completed,1.73,2.1,1.77,2.18,1.81,2.3,1.73,2.13
5,Melbourne,Australian Open,23/01/2023,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,De Minaur A.,5,24,5070,1710,6,2,6,1,6,2,,,,,3,0,Completed,1.2,4.5,1.25,4.51,1.26,4.75,1.21,4.4
5,Melbourne,Australian Open,24/01/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,Khachanov K.,Korda S.,20,31,1885,1325,7,6,6,3,3,0,,,,,2,0,Retired,2,1.8,2.13,1.8,2.24,1.86,2.07,1.78
5,Melbourne,Australian Open,24/01/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsitsipas S.,Lehecka J.,4,71,5715,717,6,3,7,6,6,4,,,,,3,0,Completed,1.14,5.5,1.18,5.79,1.2,6,1.16,5.49
5,Melbourne,Australian Open,25/01/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,Paul T.,Shelton B.,35,89,1160,604,7,6,6,3,5,7,6,4,,,3,1,Completed,1.33,3.4,1.33,3.67,1.39,3.67,1.35,3.28
5,Melbourne,Australian Open,25/01/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Rublev A.,5,6,5070,3930,6,1,6,2,6,4,,,,,3,0,Completed,1.11,6.5,1.15,6.53,1.18,7.1,1.13,6.25
5,Melbourne,Australian Open,27/01/2023,Grand Slam,Outdoor,Hard,Semifinals,5,Tsitsipas S.,Khachanov K.,4,20,5715,1885,7,6,6,4,6,7,6,3,,,3,1,Completed,1.3,3.5,1.3,3.95,1.4,3.95,1.32,3.48
5,Melbourne,Australian Open,27/01/2023,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Paul T.,5,35,5070,1160,7,5,6,1,6,2,,,,,3,0,Completed,1.05,11,1.08,10.57,1.08,12.29,1.05,10.67
5,Melbourne,Australian Open,29/01/2023,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Tsitsipas S.,5,4,5070,5715,6,3,7,6,7,6,,,,,3,0,Completed,1.2,4.8,1.22,4.85,1.23,5.25,1.2,4.69
