ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,New York,US Open,05/09/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Tiafoe F.,Fucsovics M.,82,66,700,787,6,2,6,3,6,2,,,,,3,0,Completed,2.37,1.57,2.65,1.55,2.65,1.67,2.47,1.55
19,New York,US Open,06/09/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Cilic M.,3,38,7135,1225,6,2,6,2,3,6,6,3,,,3,1,Completed,1.25,4,1.2,5.19,1.26,5.19,1.21,4.41
19,New York,US Open,06/09/2020,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Davidovich Fokina A.,7,99,3630,627,6,2,6,2,6,1,,,,,3,0,Completed,1.11,6.5,1.13,7.29,1.15,7.95,1.12,6.52
19,New York,US Open,06/09/2020,Grand Slam,Outdoor,Hard,4th Round,5,Carreno Busta P.,Djokovic N.,27,1,1500,10860,6,5,,,,,,,,,0,0,Disqualified,11,1.05,19.18,1.03,19.18,1.05,13.87,1.03
19,New York,US Open,07/09/2020,Grand Slam,Outdoor,Hard,4th Round,5,Coric B.,Thompson J.,32,63,1355,829,7,5,6,1,6,3,,,,,3,0,Completed,1.5,2.62,1.53,2.73,1.62,2.73,1.53,2.52
19,New York,US Open,07/09/2020,Grand Slam,Outdoor,Hard,4th Round,5,Shapovalov D.,Goffin D.,17,10,2075,2555,6,7,6,3,6,4,6,3,,,3,1,Completed,2.1,1.72,2.17,1.79,2.3,1.79,2.14,1.72
19,New York,US Open,07/09/2020,Grand Slam,Outdoor,Hard,4th Round,5,De Minaur A.,Pospisil V.,28,94,1485,642,7,6,6,3,6,2,,,,,3,0,Completed,1.44,2.75,1.46,3,1.55,3,1.46,2.73
19,New York,US Open,07/09/2020,Grand Slam,Outdoor,Hard,4th Round,5,Thiem D.,Auger-Aliassime F.,3,21,7135,1806,7,6,6,1,6,1,,,,,3,0,Completed,1.4,3,1.41,3.24,1.43,3.32,1.39,3.05
19,New York,US Open,08/09/2020,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Berrettini M.,14,8,2234,2940,4,6,6,3,6,3,6,3,,,3,1,Completed,2,1.8,2,1.93,2.1,1.93,1.99,1.83
19,New York,US Open,08/09/2020,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,Tiafoe F.,5,82,5890,700,6,4,6,1,6,0,,,,,3,0,Completed,1.12,6,1.11,8.64,1.14,8.64,1.1,7.11
19,New York,US Open,08/09/2020,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Coric B.,7,32,3630,1355,1,6,7,6,7,6,6,3,,,3,1,Completed,1.36,3.2,1.37,3.45,1.44,3.58,1.35,3.22
19,New York,US Open,09/09/2020,Grand Slam,Outdoor,Hard,Quarterfinals,5,Carreno Busta P.,Shapovalov D.,27,17,1500,2075,3,6,7,6,7,6,0,6,6,3,3,2,Completed,2.2,1.66,2.31,1.7,2.31,1.73,2.23,1.67
19,New York,US Open,09/09/2020,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Rublev A.,5,14,5890,2234,7,6,6,3,7,6,,,,,3,0,Completed,1.25,4,1.28,4.14,1.33,4.44,1.25,3.98
19,New York,US Open,10/09/2020,Grand Slam,Outdoor,Hard,Quarterfinals,5,Thiem D.,De Minaur A.,3,28,7135,1485,6,1,6,2,6,4,,,,,3,0,Completed,1.16,5,1.22,5,1.22,5.54,1.18,5.04
19,New York,US Open,11/09/2020,Grand Slam,Outdoor,Hard,Semifinals,5,Zverev A.,Carreno Busta P.,7,27,3630,1500,3,6,2,6,6,3,6,4,6,3,3,2,Completed,1.36,3.2,1.37,3.43,1.39,3.5,1.35,3.28
19,New York,US Open,12/09/2020,Grand Slam,Outdoor,Hard,Semifinals,5,Thiem D.,Medvedev D.,3,5,7135,5890,6,2,7,6,7,6,,,,,3,0,Completed,2,1.8,2.04,1.88,2.04,1.95,1.98,1.86
19,New York,US Open,13/09/2020,Grand Slam,Outdoor,Hard,The Final,5,Thiem D.,Zverev A.,3,7,7135,3630,2,6,4,6,6,4,6,3,7,6,3,2,Completed,1.25,4,1.3,4,1.31,4.33,1.27,3.84
