ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
51,New York,US Open,03/09/2023,Grand Slam,Outdoor,Hard,4th Round,5,Tiafoe F.,Hijikata R.,10,110,3050,547,6,4,6,1,6,4,,,,,3,0,Completed,1.14,5.5,1.21,5.13,1.21,5.7,1.17,5.13
51,New York,US Open,03/09/2023,Grand Slam,Outdoor,Hard,4th Round,5,Fritz T.,Stricker D.,9,128,3605,480,7,6,6,4,6,4,,,,,3,0,Completed,1.11,6.5,1.15,6.37,1.16,7,1.12,6.19
51,New York,US Open,04/09/2023,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Gojo B.,2,105,9795,559,6,2,7,5,6,4,,,,,3,0,Completed,1.02,19,1.03,23.38,1.03,29.67,1.01,18.08
51,New York,US Open,04/09/2023,Grand Slam,Outdoor,Hard,4th Round,5,Alcaraz C.,Arnaldi M.,1,61,9815,855,6,3,6,3,6,4,,,,,3,0,Completed,1.02,19,1.03,24.65,1.03,24.65,1.02,16.56
51,New York,US Open,04/09/2023,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Draper J.,8,123,4515,491,6,3,3,6,6,3,6,4,,,3,1,Completed,1.4,3,1.39,3.27,1.42,3.43,1.39,3.02
51,New York,US Open,04/09/2023,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,De Minaur A.,3,13,6260,2595,2,6,6,4,6,1,6,2,,,3,1,Completed,1.36,3.2,1.38,3.35,1.38,3.5,1.36,3.21
51,New York,US Open,05/09/2023,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Sinner J.,12,6,2670,4645,6,4,3,6,6,2,4,6,6,3,3,2,Completed,2.38,1.57,2.69,1.53,2.73,1.58,2.53,1.53
51,New York,US Open,05/09/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Fritz T.,2,9,9795,3605,6,1,6,4,6,4,,,,,3,0,Completed,1.13,6,1.14,6.8,1.16,6.8,1.14,5.86
51,New York,US Open,06/09/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,Shelton B.,Tiafoe F.,47,10,1015,3050,6,2,3,6,7,6,6,2,,,3,1,Completed,3,1.4,3.01,1.44,3.1,1.46,2.88,1.42
51,New York,US Open,06/09/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Rublev A.,3,8,6260,4515,6,4,6,3,6,4,,,,,3,0,Completed,1.36,3.2,1.39,3.3,1.4,3.55,1.36,3.22
51,New York,US Open,07/09/2023,Grand Slam,Outdoor,Hard,Quarterfinals,5,Alcaraz C.,Zverev A.,1,12,9815,2670,6,3,6,2,6,4,,,,,3,0,Completed,1.2,4.5,1.22,4.9,1.22,5,1.21,4.54
51,New York,US Open,08/09/2023,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Shelton B.,2,47,9795,1015,6,3,6,2,7,6,,,,,3,0,Completed,1.06,10,1.09,9.76,1.09,11.6,1.07,8.69
51,New York,US Open,09/09/2023,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,Alcaraz C.,3,1,6260,9815,7,6,6,1,3,6,6,3,,,3,1,Completed,4.33,1.22,4.13,1.28,4.5,1.3,4.13,1.25
51,New York,US Open,10/09/2023,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Medvedev D.,2,3,9795,6260,6,3,7,6,6,3,,,,,3,0,Completed,1.44,2.88,1.46,2.95,1.5,3.1,1.44,2.86
