ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
22,Paris,French Open,04/10/2020,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Korda S.,2,213,9850,252,6,1,6,1,6,2,,,,,3,0,Completed,1.01,26,1.01,34.13,1.02,35,1.01,22.01
22,Paris,French Open,04/10/2020,Grand Slam,Outdoor,Clay,4th Round,5,Sinner J.,Zverev A.,75,7,788,4650,6,3,6,3,4,6,6,3,,,3,1,Completed,2.75,1.44,2.9,1.48,2.9,1.51,2.74,1.46
22,Paris,French Open,04/10/2020,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Gaston H.,3,239,9125,215,6,4,6,4,5,7,3,6,6,3,3,2,Completed,1.03,15,1.03,20.83,1.05,25,1.02,16.67
22,Paris,French Open,04/10/2020,Grand Slam,Outdoor,Clay,4th Round,5,Schwartzman D.,Sonego L.,14,46,2505,1075,6,1,6,3,6,4,,,,,3,0,Completed,1.16,5,1.19,5.58,1.23,5.95,1.16,5.26
22,Paris,French Open,05/10/2020,Grand Slam,Outdoor,Clay,4th Round,5,Rublev A.,Fucsovics M.,12,63,2614,877,6,7,7,5,6,4,7,6,,,3,1,Completed,1.25,4,1.25,4.62,1.29,4.75,1.23,4.26
22,Paris,French Open,05/10/2020,Grand Slam,Outdoor,Clay,4th Round,5,Tsitsipas S.,Dimitrov G.,6,20,5385,2055,6,3,7,6,6,2,,,,,3,0,Completed,1.3,3.5,1.33,3.71,1.36,3.8,1.31,3.49
22,Paris,French Open,05/10/2020,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Khachanov K.,1,16,11260,2200,6,4,6,3,6,3,,,,,3,0,Completed,1.04,13,1.04,18.11,1.05,20,1.03,13.89
22,Paris,French Open,05/10/2020,Grand Slam,Outdoor,Clay,4th Round,5,Carreno Busta P.,Altmaier D.,18,186,2130,302,6,2,7,5,6,2,,,,,3,0,Completed,1.22,4.33,1.24,4.7,1.25,4.7,1.22,4.32
22,Paris,French Open,06/10/2020,Grand Slam,Outdoor,Clay,Quarterfinals,5,Schwartzman D.,Thiem D.,14,3,2505,9125,7,6,5,7,6,7,7,6,6,2,3,2,Completed,2.75,1.44,3.41,1.38,3.41,1.46,3.01,1.4
22,Paris,French Open,06/10/2020,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Sinner J.,2,75,9850,788,7,6,6,4,6,1,,,,,3,0,Completed,1.08,8,1.08,10.52,1.12,13,1.08,8.31
22,Paris,French Open,07/10/2020,Grand Slam,Outdoor,Clay,Quarterfinals,5,Tsitsipas S.,Rublev A.,6,12,5385,2614,7,5,6,2,6,3,,,,,3,0,Completed,1.53,2.5,1.52,2.77,1.6,2.77,1.52,2.57
22,Paris,French Open,07/10/2020,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Carreno Busta P.,1,18,11260,2130,4,6,6,2,6,3,6,4,,,3,1,Completed,1.06,10,1.07,12.01,1.08,15,1.06,10.15
22,Paris,French Open,09/10/2020,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Schwartzman D.,2,14,9850,2505,6,3,6,3,7,6,,,,,3,0,Completed,1.14,5.5,1.15,6.7,1.2,6.7,1.16,5.51
22,Paris,French Open,09/10/2020,Grand Slam,Outdoor,Clay,Semifinals,5,Djokovic N.,Tsitsipas S.,1,6,11260,5385,6,3,6,2,5,7,4,6,6,1,3,2,Completed,1.33,3.4,1.3,3.98,1.4,3.98,1.31,3.53
22,Paris,French Open,11/10/2020,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Djokovic N.,2,1,9850,11260,6,0,6,2,7,5,,,,,3,0,Completed,1.72,2.1,1.71,2.29,1.73,2.38,1.68,2.24
