ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
5,Melbourne,Australian Open,13/02/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Lopez F.,8,65,4429,998,7,5,6,2,6,3,,,,,3,0,Completed,1.02,19,1.03,17.33,1.04,19.1,1.03,13.97
5,Melbourne,Australian Open,13/02/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Berrettini M.,Khachanov K.,10,20,3345,2290,7,6,7,6,7,6,,,,,3,0,Completed,1.4,3,1.43,3.05,1.48,3.3,1.4,2.95
5,Melbourne,Australian Open,13/02/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,De Minaur A.,17,23,2535,2065,6,4,6,3,6,4,,,,,3,0,Completed,5.5,1.14,5.99,1.17,7.13,1.19,5.59,1.14
5,Melbourne,Australian Open,13/02/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Norrie C.,2,69,9850,935,7,5,6,2,7,5,,,,,3,0,Completed,1.02,19,1.03,17.95,1.04,26,1.02,15.15
5,Melbourne,Australian Open,14/02/2021,Grand Slam,Outdoor,Hard,4th Round,5,Karatsev A.,Auger-Aliassime F.,114,19,642,2346,3,6,1,6,6,3,6,3,6,4,3,2,Completed,2.5,1.53,2.77,1.52,2.85,1.6,2.53,1.52
5,Melbourne,Australian Open,14/02/2021,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Thiem D.,21,3,2260,9125,6,4,6,4,6,0,,,,,3,0,Completed,3.4,1.33,3.59,1.35,3.98,1.36,3.45,1.31
5,Melbourne,Australian Open,14/02/2021,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Lajovic D.,7,27,5615,1785,6,4,7,6,6,3,,,,,3,0,Completed,1.06,10,1.07,11.65,1.08,13.7,1.06,9.75
5,Melbourne,Australian Open,14/02/2021,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Raonic M.,1,14,12030,2630,7,6,4,6,6,1,6,4,,,3,1,Completed,1.44,2.75,1.51,2.81,1.52,2.97,1.46,2.73
5,Melbourne,Australian Open,15/02/2021,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,Mcdonald M.,4,192,8715,345,6,4,6,2,6,3,,,,,3,0,Completed,1.03,15,1.05,14.03,1.06,16,1.04,12.13
5,Melbourne,Australian Open,15/02/2021,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Ruud C.,8,28,4429,1739,6,2,7,6,,,,,,,2,0,Retired,1.08,8,1.12,8.05,1.12,8.9,1.09,7.46
5,Melbourne,Australian Open,15/02/2021,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Fognini F.,2,17,9850,2535,6,3,6,4,6,2,,,,,3,0,Completed,1.16,5,1.16,6.47,1.21,6.47,1.15,5.43
5,Melbourne,Australian Open,15/02/2021,Grand Slam,Outdoor,Hard,4th Round,5,Tsitsipas S.,Berrettini M.,6,10,5965,3345,,,,,,,,,,,,,Walkover,1.25,4,1.29,4.08,1.3,4.2,1.26,3.9
5,Melbourne,Australian Open,16/02/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Karatsev A.,Dimitrov G.,114,21,642,2260,2,6,6,4,6,1,6,2,,,3,1,Completed,3.5,1.3,3.6,1.35,3.75,1.38,3.42,1.32
5,Melbourne,Australian Open,16/02/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Zverev A.,1,7,12030,5615,6,7,6,2,6,4,7,6,,,3,1,Completed,1.57,2.37,1.68,2.33,1.69,2.61,1.58,2.4
5,Melbourne,Australian Open,17/02/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Rublev A.,4,8,8715,4429,7,5,6,3,6,2,,,,,3,0,Completed,1.44,2.75,1.46,2.93,1.48,3.32,1.42,2.89
5,Melbourne,Australian Open,17/02/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsitsipas S.,Nadal R.,6,2,5965,9850,3,6,2,6,7,6,6,4,7,5,3,2,Completed,2.75,1.44,2.97,1.45,3.2,1.48,2.9,1.42
5,Melbourne,Australian Open,18/02/2021,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Karatsev A.,1,114,12030,642,6,3,6,4,6,2,,,,,3,0,Completed,1.07,9,1.08,10.24,1.11,10.5,1.07,8.72
5,Melbourne,Australian Open,19/02/2021,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,Tsitsipas S.,4,6,8715,5965,6,4,6,2,7,5,,,,,3,0,Completed,1.4,3,1.46,2.93,1.46,3.3,1.41,2.97
5,Melbourne,Australian Open,21/02/2021,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Medvedev D.,1,4,12030,8715,7,5,6,2,6,2,,,,,3,0,Completed,1.83,2,1.83,2.09,1.97,2.1,1.84,2
