ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
52,New York,US Open,04/09/2022,Grand Slam,Outdoor,Hard,4th Round,5,Ruud C.,Moutet C.,7,112,4695,484,6,1,6,2,6,7,6,2,,,3,1,Completed,1.16,5,1.18,5.72,1.2,6.5,1.17,5.23
52,New York,US Open,04/09/2022,Grand Slam,Outdoor,Hard,4th Round,5,Khachanov K.,Carreno Busta P.,31,15,1315,2340,4,6,6,3,6,1,4,6,6,3,3,2,Completed,2.75,1.44,2.71,1.51,2.9,1.52,2.73,1.46
52,New York,US Open,05/09/2022,Grand Slam,Outdoor,Hard,4th Round,5,Kyrgios N.,Medvedev D.,25,1,1430,6885,7,6,3,6,6,3,6,2,,,3,1,Completed,2.5,1.53,2.6,1.56,2.8,1.6,2.54,1.53
52,New York,US Open,05/09/2022,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Norrie C.,11,9,3120,3415,6,4,6,4,6,4,,,,,3,0,Completed,2.3,1.61,2.27,1.71,2.3,1.74,2.19,1.68
52,New York,US Open,05/09/2022,Grand Slam,Outdoor,Hard,4th Round,5,Tiafoe F.,Nadal R.,26,3,1400,5630,6,4,4,6,6,4,6,3,,,3,1,Completed,4.5,1.2,4.38,1.26,5,1.26,4.41,1.21
52,New York,US Open,06/09/2022,Grand Slam,Outdoor,Hard,4th Round,5,Sinner J.,Ivashka I.,13,73,3020,685,6,1,5,7,6,2,4,6,6,3,3,2,Completed,1.22,4.33,1.21,5.01,1.28,5.05,1.22,4.37
52,New York,US Open,06/09/2022,Grand Slam,Outdoor,Hard,4th Round,5,Alcaraz C.,Cilic M.,4,17,5100,2175,6,4,3,6,6,4,4,6,6,3,3,2,Completed,1.2,4.5,1.2,5.22,1.22,5.45,1.2,4.68
52,New York,US Open,06/09/2022,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ruud C.,Berrettini M.,7,14,4695,2360,6,1,6,4,7,6,,,,,3,0,Completed,2,1.8,2.02,1.88,2.1,1.91,1.99,1.83
52,New York,US Open,07/09/2022,Grand Slam,Outdoor,Hard,Quarterfinals,5,Khachanov K.,Kyrgios N.,31,25,1315,1430,7,5,4,6,7,5,6,7,6,4,3,2,Completed,4.5,1.2,4.18,1.27,4.54,1.3,4.17,1.24
52,New York,US Open,07/09/2022,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tiafoe F.,Rublev A.,26,11,1400,3120,7,6,7,6,6,4,,,,,3,0,Completed,2,1.8,1.98,1.93,2.16,1.93,1.99,1.84
52,New York,US Open,08/09/2022,Grand Slam,Outdoor,Hard,Quarterfinals,5,Alcaraz C.,Sinner J.,4,13,5100,3020,6,3,6,7,6,7,7,5,6,3,3,2,Completed,1.61,2.3,1.56,2.65,1.63,2.65,1.56,2.46
52,New York,US Open,09/09/2022,Grand Slam,Outdoor,Hard,Semifinals,5,Ruud C.,Khachanov K.,7,31,4695,1315,7,6,6,2,5,7,6,2,,,3,1,Completed,1.44,2.75,1.48,2.86,1.5,3.05,1.44,2.8
52,New York,US Open,10/09/2022,Grand Slam,Outdoor,Hard,Semifinals,5,Alcaraz C.,Tiafoe F.,4,26,5100,1400,6,7,6,3,6,1,6,7,6,3,3,2,Completed,1.5,2.62,1.47,2.9,1.56,3.12,1.47,2.72
52,New York,US Open,11/09/2022,Grand Slam,Outdoor,Hard,The Final,5,Alcaraz C.,Ruud C.,4,7,5100,4695,6,4,2,6,7,6,6,3,,,3,1,Completed,1.45,2.8,1.48,2.86,1.53,3.02,1.46,2.77
